title,abstract
Numerical Analysis for Behavior of Stainless-Steel Web Cleat Connections at Elevated Temperatures,"Stainless steel offers the advantages of excellent mechanical properties and exceptional corrosion resistance, making it a commonly used material in engineering. However, occasional fire incidents in engineering pose a significant risk to the safety of stainless steel structures. Among the critical components, the stainless steel beam-to-column connections play a crucial role in maintaining the structural integrity of stainless steel frames. Neglecting the influence of temperature on these connections could lead to catastrophic accidents in engineering. Thus, the main purpose of this study is to observe the behavior of stainless steel web cleat connections (SSWCC) at elevated temperatures. A finite element method, which has been validated through prior experiments, is developed to predict the behavior of the SSWCC under shear at elevated temperatures. The influences of various parameters, such as the number of bolts, angle thickness, gage distance, and temperature, on the moment-rotation behavior of the SSWCC are discussed. Temperature significantly affects both the initial rigidity and moment capacity of the SSWCC. Specifically, the initial rigidity and moment capacity of specimens decrease by 75% and 85%, respectively, when the temperature increases from 300°C to 900°C. Previous models do not precisely match the moment-rotation curves of the SSWCC at elevated temperatures; consequently, more precise model for the initial rigidity of the SSWCC at elevated temperatures are proposed in this work. Additionally, a previous model based on the yield line method is improved to represent the moment capacity of a SSWCC more accurately."
Chaetomium elatum treatment of nitrocellulose: investigation on structural and thermal properties,"Biological methods present a sustainable approach for treating various waste polymers due to green, low-cost, mild condition and simple operation. This study, a novel biological method to process nitrocellulose (NC) to obtain NC with low nitrogen via nitrate ester removal using fungal Chaetomium elatum is proposed. The N% of NC continuously declined during the course of six days, from 13.06% to 11.71%, and the intensity of its energetic groups (O-NO2, -NO2) also weakened. An examination of the thermal properties of NC revealed that the weight-loss ratio decreased after biotreatment from 86.33% (untreated NC) to 66.20% (treated NC).Furthermore, the kinetic parameters of the thermal decomposition reaction with DSC were calculated and the activation energy (Ea) of biotreated NC was higher than that of the original, indicating the thermal stability was enhanced. Hence, this structure exploration and thermal analysis provide new methods for further investigating the mechanism of the biological denitrification process and assessing the safety of biotreated NC."
Selective blockade of IL-21 by myricetin impedes T follicular helper cell differentiation by negatively regulating the JAK/STAT/Bcl-6 pathway in a rheumatoid arthritis animal model,"Interleukin (IL)-21 is a major lineage-defining factor that promotes Tfh cell differentiation. The current study investigated the molecular basis of myricetin, a flavonoid that impedes IL-21-mediated differentiation of Tfh cells in RA. Through high-throughput virtual screening of natural compounds that inhibit IL-21, we found that myricetin binds to IL-21 and hampers its interaction with IL-21 receptor (IL-21R). Our in vivo studies demonstrated that myricetin treatment ameliorated the clinical manifestations in adjuvant-induced arthritis (AIA) mice by reducing paw thickness and cellular infiltration. In addition, myricetin inhibited splenic Tfh cell differentiation and IL-21 production in AIA mice. Myricetin negatively regulates JAK/STAT signaling and the downstream Bcl-6 transcription factor at the molecular level, which arrests Tfh cell differentiation. Our current research proposal to target IL-21 with myricetin inevitably represents a new molecular approach that expedites new alternative drugs for rheumatoid arthritis therapy."
Development and validation of a nomogram for individualized prediction of spontaneous extremely preterm birth at < 28 weeks in twin pregnancy: a retrospective cohort study,To develop a nomogram to predict spontaneous preterm birth at < 28 weeks in pregnant women with twin pregnancies.
Radionuclides deposition on sea surface following hypothetical accidental releases at Korean nuclear power plant,"The scenarios of deposition on the sea surface around the Korean Peninsula following hypothetical release at Kori NPP were studied by application of the atmospheric transport model FLEXPART. The series of 1460 dispersion scenarios was calculated, covering the time period of 1 year. The total depositions on the surfaces of the East/Japan Sea (EJS), Yellow Sea (YS), East China Sea (ECS), and near-coast zone of 200-km vicinity around the Korean Peninsula, normalized on the total emission inventory were analyzed. The normalized deposition on the total area of 3 seas varied by more than 2 orders of magnitude from 0.003 to 0.59. The fraction of wet deposition in total deposition varied from 0 to 0.99. The selected most heavy deposition scenarios were divided into those dominated by dry deposition and wet deposition. The most conservative release scenarios (7 August 2020 and 2 September 2020) were dominated by wet deposition and were caused by the monsoon rainband and passage of the typhoon. In the scenario of 7 August 2020, 96% of deposition appeared in the near-coast zone. Cluster analysis of dispersion scenarios confirmed strong seasonal dependence of deposition patterns. For EJS and YS, the maximum average deposition was reached in the ‘Summer’ cluster. For ECS the maximum average normalized deposition was reached in the ‘Spring + Fall’ cluster (\(D_{r} = 0.055\)). Minimum average deposition on all seas was obtained for the ‘Winter’ cluster."
Psychosomatische Zahnmedizin,In unseren Praxen hat sich die Gabe von Blütenessenzen verschiedener Herkunft zur Unterstützung bei Zahnproblemen neben der üblichen Schulmedizin und Laserbehandlung sehr bewährt. Die Aufdeckung der psychosomatischen Zweibahnstraßen zwischen Psyche und betroffenem Zahn ist faszinierend.
Die Heilende Kraft Des Lichts in Der Prophylaxe und Therapie von Infektionserkrankungen,Multiresistente Keime stellen die westliche Medizin vor immer neue Herausforderungen bei bakteriellen Infektionen.
Spiritual-Cultural Needs as the Main Causative Factor of Death Anxiety in Iranian COVID-19 Patients: A Qualitative Study,"COVID-19 patients have been reported to more than likely experience a variety of difficult physical and psychological problems. This qualitative study aims to perceive psychological experiences in COVID-19 patients in Iran. The study method is qualitative, with a conventional content analysis approach adopted. Purposive sampling was applied to 20 COVID-19 patients admitted to medical wards at hospitals in Tehran, Iran. Additionally, data were collected using semi-structured interviews. All data were analyzed based on the method proposed by Lindgren et al. (Int J Nurs Stud 108:103632, 2020). Data analysis identified the main theme to be “death fear and anxiety” with five main categories. These categories included the feelings of death panic and apprehension, uncertainty and ambiguity, fear of abandonment, fear of an unknown future for the family, and fear of unmet spiritual–cultural needs. Accordingly, the patients’ experiences of COVID-19 contraction were unique. Against this backdrop, understanding COVID-19 patients’ complexities, experiences, beliefs, and attitudes about anxiety and death, can lead to an  improved awareness and understanding of the psychological consequences of COVID-19 by executive decision-makers, healthcare personnel and mental health professionals."
Invariant set theorems for non-autonomous time-fractional systems,"Though the commonly used fractional Lyapunov stability and LaSalle theorems have been beneficial in the development of the theory and applications of fractional derivatives, their proofs hold certain flaws which can make their applicability questionable. From this point, we established new invariant set-based stability theorems for fractional order Caputo systems. As a consequence, we have obtained the fractional version of the Lyapunov stability theorem. In addition, sufficient conditions for the uniform asymptotic stability of Caputo systems are derived. Finally, two illustrative applications from population dynamics are presented to validate the effectiveness of the theoretical results."
One size fits all? The role of task complexity in L2 production via the audio chat,"The pervasive use of information and computer technology in second or foreign language learning has led researchers to explore the ideal tasks for technological environments to facilitate second language (L2) learning. This study intended to contribute new knowledge to this area by examining the effects of the task complexity manipulated along the variable +-few elements in Robinson’s Cognition Hypothesis on L2 production of 42 lower intermediate Chinese EFL (English as a Foreign Language) learners who completed two interactive tasks (simple versus complex) in dyads via audio chat of the video-conferencing platform WeMeet in a laboratory setting. Participants were also instructed to measure the difficulty of the tasks by responding to a self-rating questionnaire immediately after they completed each task. Their L2 output in the two tasks were recorded, transcribed and coded in three dimensions namely, syntactic complexity, lexical complexity and accuracy. SPSS 26 was used for statistical analyses. The results revealed that increasing task complexity induced significantly more lexically complex language. However, it did not result in significant changes in terms of syntactic complexity or accuracy of learners’ L2 output via audio chat. These results contradicted the predictions of the Cognition Hypothesis, suggesting the inapplicability of Cognition Hypothesis in audio chat."
Moving object detection in satellite videos based on an improved ViBe algorithm,"This paper studies moving object detection in satellite videos, which plays a significant role for large-scale video monitoring and dynamic analysis. Due to the tiny targets, complex background, and completely or partly occlusion, moving object detection accurately from each image frame is difficult and challenging. In order to tackle the issues, we propose an improved Visual Background Extractor algorithm (ViBe) with an improved Canny edge detection operator. First, the improved Canny operator based on iteration method is employed to find the optimal high and low thresholds and extract more edges information of satellite videos. Furthermore, the eight pixels are replaced with twenty-four pixels and the times of target threshold is introduced in ViBe detection to increase the selection range of backgrounds. The experiments are tested in SATSOT datasets, where the results verify that the proposed method is more robust in complex background with interference, turning and rapid motion."
"Aureispira anguillae sp. nov., isolated from Japanese eel Anguilla japonica leptocephali","A novel filamentous eel-leptocephalus pathogenic marine bacterium, designated strain EL160426T, was isolated from Japanese eel, Anguilla japonica, leptocephali reared at a laboratory in Mie, Japan. In experimental infection studies on eel larvae, the strain EL160426T caused massive larval mortality and was reisolated from moribund leptocephali. Characteristically, observations of infected larvae found that EL160426T forms columnar colonies on the cranial surface of larvae. The novel isolate exhibited growth at 15–30 °C, pH 7–9, and seawater concentrations of 60–150% (W/V). Phylogenetic analysis based on 16S rRNA gene sequences indicated that strain EL160426T was most closely related to Aureispira maritima 59SAT with 97.7% sequence similarity. The whole genome sequence analysis of the strain EL160426T showed that the strain maintained a circular chromosome with a size of approximately 7.58 Mbp and the DNA G + C content was 36.2%. The major respiratory quinone was MK-7 and the predominant cellular fatty acids were 16:0, 20:4 w6c (arachidonic acid), 17:0 iso and 16:0 N alcohol. DNA relatedness between the closest phylogenetic neighbor strain EL160426T and A. maritima (JCM23207T) was less than 13%. On the basis of the polyphasic taxonomic data, the strain represents a novel species of the genus Aureispira, for which the name Aureispira anguillae sp. nov. is proposed. The type strain is EL160426T (= JCM 35024 T = TSD-286 T)."
The association between gut microbiota and resting metabolic rate in overweight/obese women: a case–control study,"When examining the underlying processes of obesity, evaluation of gut flora and energy homeostasis can be crucial since disruption of the normal gut microbiota community and energy imbalances are significant factors in the development of obesity. Therefore, this study aimed to compare the relative abundance of important obesity modulator gut microbiota (including Firmicutes, Bacteroidetes, Bifidobactrium spp., Lactobacillus spp., Bacteroides fragilis, Faecalibacterium prausnitzii, Akkermansia muciniphila, and Escherichia coli) in fecal samples of normometabilic and hypometabolic overweight/obese individuals."
"Exploring metabolically healthy obesity: prevalence, characteristics, and cardiovascular risk in the Iranian population based on the STEPS 2021","Regarding the rapidly increasing prevalence of obesity throughout the globe, it remains a serious public health concern. A subgroup of obesity that does not meet metabolic syndrome criteria is called metabolically healthy obesity (MHO). However, whether the MHO phenotype increases cardiovascular disease (CVD) risk is controversial. This study aimed to evaluate the prevalence of MHO and its 10-year CVD risk in Iranian populations."
Non-alcoholic fatty liver disease in obese subjects as related to increasing insulin resistance and deteriorating glucose control: Three years of follow-up from a longitudinal survey,This observational trial was performed to evaluate liver parameters in overweight or obese subjects in the context of insulin resistance and glucose control over time.
Exploring the Role of Wnt Ligands in Osteogenic Differentiation of Human Periodontal Ligament Stem Cells,"This study aimed to investigate the functions of 19 types of Wnt ligands during the process of osteogenic differentiation in human periodontal ligament stem cells (hPDLSCs), with particular attention to WNT3A and WNT4."
Mulches assist degraded soil recovery via stimulating biogeochemical cycling: metagenomic analysis,"Soil degradation of urban greening has caused soil fertility loss and soil organic carbon depletion. Organic mulches are made from natural origin materials, and represent a cost-effective and environment-friendly remediation method for urban greening. To reveal the effects of organic mulch on soil physicochemical characteristics and fertility, we selected a site that was covered with organic mulch for 6 years and a nearby lawn-covered site. The results showed that soil organic matter, total nitrogen, and available phosphorus levels were improved, especially at a depth of 0–20 cm. The activities of cellulase, invertase, and dehydrogenase in soil covered with organic mulch were 17.46%, 78.98%, and 283.19% higher than those under lawn, respectively. The marker genes of fermentation, aerobic respiration, methanogenesis, and methane oxidation were also enriched in the soil under organic mulch. Nitrogen cycling was generally repressed by the organic mulch, but the assimilatory nitrate and nitrite reduction processes were enhanced. The activity of alkaline phosphatase was 12.63% higher in the mulch-covered soil, and functional genes involved in phosphorus cycling were also enriched. This study presents a comprehensive investigation of the influence of organic mulch on soil microbes and provides a deeper insight into the recovery strategy for soil degradation following urban greening."
One-Year Follow-Up Results of MIS-C Patients with Coronary Artery Involvement: A Multi-center Study,"Multisystem inflammatory syndrome (MIS-C) in children is a rare complication of SARS-CoV-2 infection. Knowing the course of the affected or unaffected coronary arteries in the patients under follow-up is important in terms of defining the long-term prognosis of the disease and determining the follow-up plan. This is a multicenter and retrospective study. The data were obtained from nine different centers. Between May 2020 and August 2022, 68 of 790 patients had coronary artery involvement. One-year echocardiographic data of 67 of 789 MIS-C patients with coronary artery involvement were analyzed. Existing pathologies of the coronary arteries were grouped as increased echogenicity, dilatation and aneurysm according to Z scores, and their changes over a 1-year period were determined. The data of all three groups are defined as frequency. SPSS Statistics version 22 was used to evaluate the data. In our study, aneurysm was observed in 16.4%, dilatation in 68.7% and increased echogenicity in 13.4% of the patients. All of the patients with involvement in the form of increased echogenicity recovered without sequelae by the end of the first month. No progression to aneurysm was observed in any of the patients with dilatation. No new-onset involvement was observed in patients with previously healthy coronary arteries during the convalescent period. In addition, from the sixth month follow-up period, there was no worsening in the amount of dilatation in any of the patients. At least 94% of the patients who completed the 12th month control period returned to normal."
Resistance exercise in combination with aerobic exercise reduces the incidence of serious events in patients with liver cirrhosis: a meta-analysis of randomized controlled trials,"Exercise, particularly resistance exercise, is beneficial for sarcopenia in patients with liver cirrhosis. However, the effects of exercise on events remain unclear. We aimed to examine the effects of exercise on serious events in patients with liver cirrhosis using a meta-analysis of randomized controlled trials (RCTs)."
"New Nano-Silica Supported Basic Ionic Liquids-Catalyzed Multicomponent Synthesis of imidazo [1,2-a] Pyridines Under Solvent-Free Conditions","Recently, the development of supported ionic liquid on magnetic nanoparticles (MNP) and multicomponent reactions in industry and academia has been a matter of intense study. In this new and environmentally benign synthetic methodology, a dihydroxyl functionalized basic ionic liquid precursor was immobilized onto the magnetic silica nanoparticles via covalent bonding to prepare a novel powerful basic catalyst (DHBIL@Si-MNPs). The synthesized catalyst was characterized extensively by various techniques. Also, the alkalinity of the DHBIL@Si-MNPs catalyst (pKb value) was obtained at 9.23. The catalytic activity of the prepared catalyst was investigated in a one-pot and three-component reaction between pyridine, phenacyl bromide, and thiocyanate to afford corresponding substituted imidazo [1,2-a] Pyridine derivatives under solvent-free conditions. Different spectroscopic methods were used to establish the structures of target compounds. The imidazopyridines were generated in excellent yields (80–98%) under the optimum conditions utilizing 10% by weight of DHBIL@Si-MNPs to pyridine, a molar ratio of 1.2: 1.2: 1 mmol (mmol), and a temperature of 100 °C. The present developed synthetic protocol permits the production of interesting medicinal compounds with high purity and different functional group tolerating abilities. Also, the other significant advantages of this protocol are highlighted by less reaction time, cleaner reaction profiles, avoidance of toxic catalysts, simplicity of the process, benign reaction conditions, use of available raw materials, and easy separation of products. The catalyst could be easily recycled from the reaction mixture using an external magnet thanks to its superparamagnetic and reused several times without any appreciable decrease in its reactivity and product yield."
Semiparametric estimation in generalized additive partial linear models with nonignorable nonresponse data,"We address the semiparametric challenge of identifying and estimating generalized additive partial linear models with nonignorable missingness in the response. Identifiability is ensured under instrumental variable assumption that there is an instrumental covariate related to the prospensity but unrelated to the response variable, or the assumption that the conditional score function is linear in the response variable. We propose a new estimating equation for the prospensity by taking expectation of the unobservable part on a linear combination of all covariates rather than the covariates themselves. This estimating equation does not suffer from the typical curse of dimensionality. Then the unknown nonparametric function is approximated by polynomial spline basis functions and we construct estimating equations for mean of response based on the inverse probability weighting. Under some regular conditions, we establish asymptotic normality of the proposed estimators for parametric components and consistency of the estimators of nonparametric functions. Simulation studies demonstrate that the proposed inference procedure performs well in many settings. The proposed method is applied to analyze the household income dataset from the Chinese Household Income Project Survey 2013."
Examining the use of interactive video-based simulators in law enforcement human performance research: A scoping review,"The purpose of this study was to identify, synthesize, and discuss interactive video-based simulator usage and operationalization of performance in law enforcement performance research."
Doing the hard work of learning: oncologists’ enduring impressions of a year-long communication skills training program,"Few studies have examined the long-term impact of communication skills training for oncologists. We developed a year-long communication skills curriculum for medical oncology fellows with the primary goals of fostering life-long learning of patient-centered communication skills and internalization of associated attitudes and beliefs. We engaged learners through reflection, narrative methods, and action methods, thereby creating a non-threatening, team-based environment. The purpose of the current study was to determine whether learners perceived that they had acquired enduring skills, attitudes, and knowledge years after they participated."
Effect of Baduanjin qigong on postoperative pulmonary rehabilitation in patients with non-small cell lung cancer: a randomized controlled trial,The purpose of this study was to explore the effect of Baduanjin qigong on improving lung function and postoperative quality of life of patients with non-small cell lung cancer (NSCLC) and to find an effective home-based pulmonary rehabilitation method.
Effects of climate and winter cover crops on nutrient loss in agricultural watersheds in the midwestern U.S.,"Nutrient runoff from agricultural regions of the midwestern U.S. corn belt has degraded water quality in many inland and coastal water bodies such as the Great Lakes and Gulf of Mexico. Under current climate, observational studies have shown that winter cover crops can reduce dissolved nitrogen and phosphorus losses from row-cropped agricultural watersheds, but performance of cover crops in response to climate variability and climate change has not been systematically evaluated. Using the Soil & Water Assessment Tool (SWAT) model, calibrated using multiple years of field-based data, we simulated historical and projected future nutrient loss from two representative agricultural watersheds in northern Indiana, USA. For 100% cover crop coverage, historical simulations showed a 31–33% reduction in nitrate (NO3−) loss and a 15–23% reduction in Soluble Reactive Phosphorus (SRP) loss in comparison with a no-cover-crop baseline. Under climate change scenarios, without cover crops, projected warmer and wetter conditions strongly increased nutrient loss, especially in the fallow period from Oct to Apr when changes in infiltration and runoff are largest. In the absence of cover crops, annual nutrient losses for the RCP8.5 2080s scenario were 26–38% higher for NO3−, and 9–46% higher for SRP. However, the effectiveness of cover crops also increased under climate change. For an ensemble of 60 climate change scenarios based on CMIP5 RCP4.5 and RCP8.5 scenarios, 19 out of 24 ensemble-mean simulations of future nutrient loss with 100% cover crops were less than or equal to historical simulations with 100% cover crops, despite systematic increases in nutrient loss due to climate alone. These results demonstrate that planting winter cover crops over row-cropped land areas constitutes a robust climate change adaptation strategy for reducing nutrient losses from agricultural lands, enhancing resilience to a projected warmer and wetter winter climate in the midwestern U.S."
Potential to reduce the nitrate residue after harvest in maize fields without sacrificing yield through precision nitrogen management,"Site-specific nitrogen management has been proposed as a tool to increase crop yield while decreasing nutrient losses to the environment. Many reports can be found on sensing technologies to quantify the variability within a field and the definition of management zones based on the observed variability. However, fewer studies have been dedicated to the selection of the most suitable N fertilizer management scenario: should more or less nutrients be applied in the zones with a lower crop productivity potential? To address this knowledge gap, nine Flemish maize fields were selected as potential candidates for precision fertilization based on the soil maps and historical vegetation index patterns. Within each field, two management zones were identified based on historical vegetation index patterns and electrical conductivity maps, and different fertilization strategies were tested in each zone. The field trial results in terms of yield and soil residual nitrate showed that site-specific N management outperforms the conventional practice only in the fields with temporally stable management zones. In the fields having differences in the physical soil properties (e.g. presence of stones or clay particles), affecting water availability, lower fertilization in zones with a poor soil productivity potential could be recommended. In the fields where the performance of the management zones changes from year to year mainly due to annual variation in precipitation, a risk of incorrect implementation of the precision fertilization concept was identified. Historical NDVI time series serve a good basis to delineate the temporally stable management zones."
Thermodynamic modeling and exergy analysis of a gas turbine and fuel cell hybrid system (SOFC + GT) equipped with single-effect and double-effect absorption chillers,"One of the reliable methods to make more use of energy production sources, is to use power generation units that use a fuel source, and by utilizing any wasted energy, bring the temperature of the exhaust gases closer to the ambient temperature. The use of waste energy of exhaust gases increases the efficiency and improves the performance of the system. The purpose of this paper is to make optimal use of gas turbine exhaust gases and use them to produce cooling in absorption chillers. And then analyze the thermodynamic and exergy performance of a triple hybrid system to generate electrical, heating and cooling energy. In this research, a hybrid cycle of a gas turbine and a fuel cell is considered as the primary actuator, and two single-effect and double-effect absorption chillers are considered as the secondary actuator. To perform this research, two proposed hybrid systems with their peripherals have been analyzed from a thermodynamic point. To have high accuracy results, in addition to thermodynamic analysis, the thermal and the electrochemical analysis has also been performed in order to the importance of the fuel cell in the hybrid system in this component. In the following, the effect of compressor pressure ratio, turbine inlet temperature, evaporator inlet water temperature, cooling tower inlet temperature and generator inlet temperature on energy and exergy efficiency, as well as exergy destruction rate in the system has been checked with the parametric study of the mentioned hybrid system. The results show that the increase in compressor pressure ratio causes the increase of electrical efficiency and exergy efficiency and the decrease of exergy destruction rate of the system. Also, if a double-effect absorption chiller is used instead of a single-effect absorption chiller, the energy efficiency and exergy will increase by 8% and 2%, respectively, and the exergy destruction rate will decrease by 5.4%."
Double-index rainfall warning and probabilistic physically based model for fast-moving landslide hazard analysis in subtropical-typhoon area,"In subtropical typhoon-prone regions, landslides are triggered by short-duration intense rainfall and prolonged periods of elevated pore-water pressure. However, fast-moving landslides pose a significant challenge for timely warning because of insufficient data on rainfall triggers and the identification of potential failure sites. Thus, our study introduces an integrated approach that combines a double-index intensity-duration (I-D) threshold, accounting for daily rainfall (R0) and 5-d effective rainfall (R5), with the MC-TRIGRS, a probabilistic physically based model, to analyze fast-moving landslide hazards at a regional scale. This approach is characterized by its innovative features: (i) it employs a double-index model to categorize rainfall events, differentiating between long-term continuous rainfall and short-term intense precipitation; (ii) it utilizes a comprehensive dataset from extensive field investigations to implement the grey wolf optimizer (GWO) -enhanced long short-term memory neural network (LSTM) to predict soil thickness distributions across the study area; and (iii) it adopts the classical Monte Carlo method to calculate failure probabilities under various rainfall scenarios, incorporating randomness in key soil parameters, such as cohesion and internal friction angle. By leveraging geotechnical data from both field and laboratory tests and integrating the accumulated knowledge, these models can be applied to the coastal mountainous basins of Eastern China, a region highly prone to landslides. Our goal was to augment the effectiveness of landslide early warning systems. Particularly, the synergistic use of rainfall empirical statistics and probabilistic physically based slope stability models is poised to bolster real-time control and risk mitigation strategies, providing a robust solution for short-term preparedness."
Characterization and geophysical evaluation of the recent 2023 Alausí landslide in the northern Andes of Ecuador,"The province of Chimborazo located in the northern Andes of Ecuador presents many intrinsic factors, which contribute to the occurrence of mass movements, leaving in many of the cases registered damages of materials and loss of life. The recent landslide of March 26, 2023, in the Alausí canton is an event of great interest due to the magnitude of the occurred destruction and the corresponding fatalities. Therefore, there are two predominant objectives of the current study, of which the first has been to determine the most relevant characteristics of this mass movement by identifying and analyzing the geomorphology of the recorded slope movement and the lithological units involved, by field work and through geophysical surveys. Secondly, we performed a preliminary study of the possible triggers of the movement by means of the historical analysis of the precipitations during the months of January to March of the last decade and the study of the recent seismic series. However, through the obtained analysis, it is determined that the study site is composed of three distinctive lithological units. The observed mass movement is of the rotational type, as result of the intense rainfall that occurred during the first quarter of 2023, being hereby the most probable triggering factor. This corresponds to a 600% increase in the average monthly rainfall compared to the period from 2010 to 2022."
Contrasting physical mechanisms linking stratospheric polar vortex stretching events to cold Eurasia between autumn and late winter,"The weak stratospheric polar vortex (SPV) is usually linked to Northern Hemisphere cold spells. Based on the fifth generation of ECMWF atmospheric reanalysis and WACCM model experiments, we use K-means cluster analysis to extract the zonally asymmetric pattern of October-February stratospheric variability, which involves a stretched SPV and hence leads to cold surges in Northern Hemispheric mid-latitudes. There are contrasting effects and mechanisms between autumn (October–November) and late winter (February) SPV stretching events. In October, anomalies in the stratospheric circulation affect the near-surface 16–20 days after the weakening of the SPV. This contributes to a shift in the North Atlantic Oscillation (NAO) towards its negative phase, leading to cold anomalies over northern Eurasia. Together with the weakening of planetary wave-1 during days 31–40, the second stratosphere–troposphere coupling strengthens the East Asian trough and the Siberian high, resulting in Eurasian high-latitude cooling. For November, the suppressed upward propagation of wave-1 during days 11–15 is conducive to anomalous high pressure over northern Europe and thereby European cooling through a stratospheric pathway, while for days 21–30, the weakening of propagating wave-2 over Eastern Europe intensifies the mid-latitude wave train through a tropospheric pathway, favorable for cold temperatures in mid-latitude East Asia. In contrast, the late winter SPV stretching events and the attendant Eurasian coldness during 11–25 days are likely to have been simultaneously driven by the long-lived European high anomaly, which enhanced the upward-propagating tropospheric waves into the stratosphere and thus favored SPV stretching. It indicates that the tropospheric pathway, rather than the stratospheric pathway, plays a dominant role in cold Eurasia following February SPV stretching events."
Optimal blood tau species for the detection of Alzheimer’s disease neuropathology: an immunoprecipitation mass spectrometry and autopsy study,"Plasma-to-autopsy studies are essential for validation of blood biomarkers and understanding their relation to Alzheimer’s disease (AD) pathology. Few such studies have been done on phosphorylated tau (p-tau) and those that exist have made limited or no comparison of the different p-tau variants. This study is the first to use immunoprecipitation mass spectrometry (IP-MS) to compare the accuracy of eight different plasma tau species in predicting autopsy-confirmed AD. The sample included 123 participants (AD = 69, non-AD = 54) from the Boston University Alzheimer’s disease Research Center who had an available ante-mortem plasma sample and donated their brain. Plasma samples proximate to death were analyzed by targeted IP-MS for six different tryptic phosphorylated (p-tau-181, 199, 202, 205, 217, 231), and two non-phosphorylated tau (195–205, 212–221) peptides. NIA-Reagan Institute criteria were used for the neuropathological diagnosis of AD. Binary logistic regressions tested the association between each plasma peptide and autopsy-confirmed AD status. Area under the receiver operating curve (AUC) statistics were generated using predicted probabilities from the logistic regression models. Odds Ratio (OR) was used to study associations between the different plasma tau species and CERAD and Braak classifications. All tau species were increased in AD compared to non-AD, but p-tau217, p-tau205 and p-tau231 showed the highest fold-changes. Plasma p-tau217 (AUC = 89.8), p-tau231 (AUC = 83.4), and p-tau205 (AUC = 81.3) all had excellent accuracy in discriminating AD from non-AD brain donors, even among those with CDR < 1). Furthermore, p-tau217, p-tau205 and p-tau231 showed the highest ORs with both CERAD (ORp-tau217 = 15.29, ORp-tau205 = 5.05 and ORp-tau231 = 3.86) and Braak staging (ORp-tau217 = 14.29, ORp-tau205 = 5.27 and ORp-tau231 = 4.02) but presented increased levels at different amyloid and tau stages determined by neuropathological examination. Our findings support plasma p-tau217 as the most promising p-tau species for detecting AD brain pathology. Plasma p-tau231 and p-tau205 may additionally function as markers for different stages of the disease."
Evaluating the Utility of Liver Transaminases as Predictors of Feto-Maternal Outcome in Lieu of Serum Bile Acids in Intrahepatic Cholestasis of Pregnancy: A Prospective Observational Study,Intrahepatic Cholestasis of Pregnancy (ICP) is a disorder of the second half of pregnancy causing pruritus and abnormal liver function tests (LFT). Incidence in India is 1.2–1.5%. ICP leads to adverse feto-maternal outcomes with early delivery indicated before serum bile acids (SBA) (gold standard) and hepatic transaminases are critically high. With paucity of evidence these levels are not well defined.
Deciphering microbial communities and their unique metabolic repertoire across rock-soil–plant continuum in the Dayoukeng fumarolic geothermal field of the Tatun Volcano Group,"High temperature and sulfur concentrations in geothermal sulfur fumaroles host unique microbial ecosystems with niche-specific metabolic diversity and physiological functions. In this study, the microbial communities and their functionalities associated with the Dayoukeng geothermal field and the rock-soil–plant continuum were investigated to underpin the microbial modulation at different distances from the fumaroles source. At the phylum level, Bacteroidota, Planctomycetota, Armatimonadota, and Patescibacteria were abundant in plant samples; Elusimicrobiota and Desulfobacterota were in the rock samples while Nitrospirota, Micrarchaeota, and Deinococcota were dominant in the soil samples. Acidophilic thermophiles were enriched in samples within close proximity to the fumaroles, primarily at a distance of 1 m. The sulfur and iron-oxidizing acidophilic bacterial genera such as Acidothiobacillus and Sulfobacillus were abundant in the rock samples. The thermoacidophilic archaeon Acidianus and acidophilic bacteria Acidiphilium were abundant in the soil samples. Additionally, Thermosporothrix and Acidothermus were found abundant in the plant samples. The results of the functional annotation indicated that dark sulfur oxidation, iron oxidation, and hydrogen oxidation pathways were abundant in the soil samples up to 1 m from the fumaroles, while methanogenic and fermentation pathways were more prevalent in the soil samples located 10 m from the fumaroles. Interestingly, the results of this study indicated a higher microbial richness and abundance of acidophilic communities in the soils and plants compared to the rocks of the DYK fumarolic geothermal field."
"Lessons from the holy grail of industrial psychology: theoretical, practical, and social implications for HRM in the current landscape of academia amidst the Covid-19 crisis","The relationship between job satisfaction and job performance, known as the holy grail of industrial psychology, has been extensively researched but with conflicting results. Our study revisits this relationship in the context of academic organizations amidst the Covid-19 pandemic, thus providing insights for HRM in academic settings. A dynamic cross-lagged panel model (CLPM) was employed, utilizing longitudinal data from 217 lecturers in Malaysian institutions collected before, after, and two months following the initial strict lockdown in 2020. Gender and age were also considered as potential influencing factors over time. The study, aligning with the Affective Events Theory, found no direct relationship between job satisfaction and job performance, with neither being stable over time. There were no gender differences in job satisfaction and job performance, but age was a predictor of both only at the start of the lockdown. Our study indicates that it is crucial to prioritize policies and practices that enhance lecturers’ job performance, particularly during stressful situations, since job performance is more significantly impacted by the Covid-19 pandemic. The study also highlights the significance of lecturers’ job satisfaction and job performance, as two important psychological constructs, in the current landscape of academia that focuses on talent management and the development of knowledge societies."
