title,abstract
Large-area periodic lead halide perovskite nanostructures for lenticular printing laser displays,"Lenticular printing technique provides a promising way to realize stereoscopic displays, especially, when microscopic optical structures are integrated into light-emitting materials/devices. Here, we fabricated large-area periodic structures with a spatial resolution at a wavelength scale from hybrid perovskite materials via a space-confined solution growth method. It takes advantages of both high refractive index contrast and high luminescence brightness, which allows the optical modulation on not only the reflection of illumination, but also the light emission from hybrid perovskites. The distributed feedback within these periodic structures significantly improves the degree of polarization and directionality of laser actions while their threshold is also reduced. These findings enable us to present a prototype of lenticular printing laser displays that vary emission colors at different view angles, which may find applications in creating high-resolution and high-contrast holographical images."
Practical age estimation using deep label distribution learning,"Age estimation plays an important role in humancomputer interaction system. The lack of large number of facial images with definite age label makes age estimation algorithms inefficient. Deep label distribution learning (DLDL) which employs convolutional neural networks (CNN) and label distribution learning to learn ambiguity from ground-truth age and adjacent ages, has been proven to outperform current state-of-the-art framework. However, DLDL assumes a rough label distribution which covers all ages for any given age label. In this paper, a more practical label distribution paradigm is proposed: we limit age label distribution that only covers a reasonable number of neighboring ages. In addition, we explore different label distributions to improve the performance of the proposed learning model. We employ CNN and the improved label distribution learning to estimate age. Experimental results show that compared to the DLDL, our method is more effective for facial age recognition."
Tile selection method based on error minimization for photomosaic image creation,"Photomosaic images are composite images composed of many small images called tiles. In its overall visual effect, a photomosaic image is similar to the target image, and photomosaics are also called “montage art”. Noisy blocks and the loss of local information are the major obstacles in most methods or programs that create photomosaic images. To solve these problems and generate a photomosaic image in this study, we propose a tile selection method based on error minimization. A photomosaic image can be generated by partitioning the target image in a rectangular pattern, selecting appropriate tile images, and then adding them with a weight coefficient. Based on the principles of montage art, the quality of the generated photomosaic image can be evaluated by both global and local error. Under the proposed framework, via an error function analysis, the results show that selecting a tile image using a global minimum distance minimizes both the global error and the local error simultaneously. Moreover, the weight coefficient of the image superposition can be used to adjust the ratio of the global and local errors. Finally, to verify the proposed method, we built a new photomosaic creation dataset during this study. The experimental results show that the proposed method achieves a low mean absolute error and that the generated photomosaic images have a more artistic effect than do the existing approaches."
Physical layer authentication for automotive cyber physical systems based on modified HB protocol,"Automotive cyber physical systems (CPSs) are ever more utilizing wireless technology for V2X communication as a potential way out for challenges regarding collision detection, wire strap up troubles and collision avoidance. However, security is constrained as a result of the energy and performance limitations of modern wireless systems. Accordingly, the need for efficient secret key generation and management mechanism for secured communication among computationally weak wireless devices has motivated the introduction of new authentication protocols. Recently, there has been a great interest in physical layer based secret key generation schemes by utilizing channel reciprocity. Consequently, it is observed that the sequence generated by two communicating parties contain mismatched bits which need to be reconciled by exchanging information over a public channel. This can be an immense security threat as it may let an adversary attain and recover segments of the key in known channel conditions. We proposed Hopper-Blum based physical layer (HB-PL) authentication scheme in which an enhanced physical layer key generation method integrates the Hopper-Blum (HB) authentication protocol. The information collected from the shared channel is used as secret keys for the HB protocol and the mismatched bits are used as the induced noise for learning parity with noise (LPN) problem. The proposed scheme aims to provide a way out for bit reconciliation process without leakage of information over a public channel. Moreover, HB protocol is computationally efficient and simple which helps to reduce the number of exchange messages during the authentication process. We have performed several experiments which show that our proposed design can generate secret keys with improved security strength and high performance in comparison to the current authentication techniques. Our scheme requires less than 55 exchange messages to achieve more than 95% of correct authentication."
Compositional metric learning for multi-label classification,"Multi-label classification aims to assign a set of proper labels for each instance, where distance metric learning can help improve the generalization ability of instance-based multi-label classification models. Existing multi-label metric learning techniques work by utilizing pairwise constraints to enforce that examples with similar label assignments should have close distance in the embedded feature space. In this paper, a novel distance metric learning approach for multi-label classification is proposed by modeling structural interactions between instance space and label space. On one hand, compositional distance metric is employed which adopts the representation of a weighted sum of rank-1 PSD matrices based on component bases. On the other hand, compositional weights are optimized by exploiting triplet similarity constraints derived from both instance and label spaces. Due to the compositional nature of employed distance metric, the resulting problem admits quadratic programming formulation with linear optimization complexity w.r.t. the number of training examples. We also derive the generalization bound for the proposed approach based on algorithmic robustness analysis of the compositional metric. Extensive experiments on sixteen benchmark data sets clearly validate the usefulness of compositional metric in yielding effective distance metric for multi-label classification."
A novel DNA-inspired encryption strategy for concealing cloud storage,"Over the last few years, the need of a cloud environment with the ability to detect illegal behaviours along with a secured data storage capability has increased largely. This study presents such a secured cloud storage framework comprising of a deoxyribonucleic acid (DNA) based encryption key which has been generated to make the framework unbreakable, thus ensuring a better and secured distributed cloud storage environment. Furthermore, this work proposes a novel DNA-based encryption technique inspired by the biological characteristics of DNA and the protein synthesis mechanism. The introduced DNA based model also has an additional advantage of being able to decide on selecting suitable storage servers from an existing pool of storage servers on which the data must be stored. A fuzzy-based technique for order of preference by similarity to ideal solution (TOPSIS) multi-criteria decisionmaking (MCDM) model has been employed to achieve the above-mentioned goal. This can decide the set of suitable storage servers and also results in a reduction in execution time by keeping up the level of security to an improved grade. This study also investigates and analyzes the strength of the proposed S-Box and encryption technique against some standard criteria and benchmarks, such as avalanche effect, correlation coefficient, information entropy, linear probability, and differential probability etc. After the avalanche effect analysis, the average change in cipher-text has been found to be 51.85%. Moreover, thorough security, sensitivity and functionality analysis show that the proposed scheme guarantees high security with robustness."
Das Projekt S-Klasse  erfolgreich steuern,
Die nächste Generation  der Leichtbaukarosserie,
Der Luxus des ungestörten Fahrens,
Ein Meilenstein an Innovationen,
Die neue S-Klasse -  Tradition und Innovation,
Maximal vernetzt -  doppelt versorgt,
Aktive Sicherheit  und Fahrassistenzsysteme in neuer Dimension,
Urban street tree biodiversity and antidepressant prescriptions,"Growing urbanisation is a threat to both mental health and biodiversity. Street trees are an important biodiversity component of urban greenspace, but little is known about their effects on mental health. Here, we analysed the association of street tree density and species richness with antidepressant prescribing for 9751 inhabitants of Leipzig, Germany. We examined spatial scale effects of street trees at different distances around participant’s homes, using Euclidean buffers of 100, 300, 500, and 1000 m. Employing generalised additive models, we found a lower rate of antidepressant prescriptions for people living within 100 m of higher density of street trees—although this relationship was marginally significant (p = 0.057) when confounding factors were considered. Density of street trees at further spatial distances, and species richness of street trees at any distance, were not associated with antidepressant prescriptions. However, for individuals with low socio-economic status, high density of street trees at 100 m around the home significantly reduced the probability of being prescribed antidepressants. The study suggests that unintentional daily contact to nature through street trees close to the home may reduce the risk of depression, especially for individuals in deprived groups. This has important implications for urban planning and nature-based health interventions in cities."
Magnetic spatiotemporal control of SOS1 coupled nanoparticles for guided neurite growth in dopaminergic single cells,"The axon regeneration of neurons in the brain can be enhanced by activating intracellular signaling pathways such as those triggered by the membrane-anchored Rat sarcoma (RAS) proto-oncogene. Here we demonstrate the induction of neurite growth by expressing tagged permanently active Harvey-RAS protein or the RAS-activating catalytic domain of the guanine nucleotide exchange factor (SOS1cat), in secondary dopaminergic cells. Due to the tag, the expressed fusion protein is captured by functionalized magnetic nanoparticles in the cytoplasm of the cell. We use magnetic tips for remote translocation of the SOS1cat-loaded magnetic nanoparticles from the cytoplasm towards the inner face of the plasma membrane where the endogenous Harvey-RAS protein is located. Furthermore, we show the magnetic transport of SOS1cat-bound nanoparticles from the cytoplasm into the neurite until they accumulate at its tip on a time scale of minutes. In order to scale-up from single cells, we show the cytoplasmic delivery of the magnetic nanoparticles into large numbers of cells without changing the cellular response to nerve growth factor. These results will serve as an initial step to develop tools for refining cell replacement therapies based on grafted human induced dopaminergic neurons loaded with functionalized magnetic nanoparticles in Parkinson model systems."
Defining eligible patients for allele-selective chemotherapies targeting NAT2 in colorectal cancer,"Therapies targeting somatic bystander genetic events represent a new avenue for cancer treatment. We recently identified a subset of colorectal cancer (CRC) patients who are heterozygous for a wild-type and a low activity allele (NAT2*6) but lack the wild-type allele in their tumors due to loss of heterozygosity (LOH) at 8p22. These tumors were sensitive to treatment with a cytotoxic substrate of NAT2 (6-(4-aminophenyl)-N-(3,4,5-trimethoxyphenyl)pyrazin-2-amine, APA), and pointed to NAT2 loss being a therapeutically exploitable vulnerability of CRC tumors. To better estimate the total number of treatable CRC patients, we here determined whether tumor cells retaining also other NAT2 low activity variants after LOH respond to APA treatment. The prevalent low activity alleles NAT2*5 and NAT2*14, but not NAT2*7, were found to be low metabolizers with high sensitivity to APA. By analysis of two different CRC patient cohorts, we detected heterozygosity for NAT2 alleles targetable by APA, along with allelic imbalances pointing to LOH, in ~ 24% of tumors. Finally, to haplotype the NAT2 locus in tumor and patient-matched normal samples in a clinical setting, we develop and demonstrate a long-read sequencing based assay. In total, > 79.000 CRC patients per year fulfil genetic criteria for high sensitivity to a NAT2 LOH therapy and their eligibility can be assessed by clinical sequencing."
Impact of the COVID-19 lockdown period on adult musculoskeletal injuries and surgical management: a retrospective monocentric study,"The coronavirus disease 2019 (COVID-19) pandemic has led to the worldwide implementation of unprecedented public protection measures. On the 17th of March, the French government announced a lockdown of the population for 8 weeks. This monocentric study assessed the impact of this lockdown on the musculoskeletal injuries treated at the emergency department as well as the surgical indications. We carried out a retrospective study in the Emergency Department and the Surgery Department of Nantes University Hospital from 18 February to 11 May 2020. We collected data pertaining to the demographics, the mechanism, the type, the severity, and inter-hospital transfer for musculoskeletal injuries from our institution. We compared the 4-week pre-lockdown period and the 8-week lockdown period divided into two 4-week periods: early lockdown and late lockdown. There was a 52.1% decrease in musculoskeletal injuries among patients presenting to the Emergency Department between the pre-lockdown and the lockdown period (weekly incidence: 415.3 ± 44.2 vs. 198.5 ± 46.0, respectively, p < .001). The number of patients with surgical indications decreased by 33.4% (weekly incidence: 44.3 ± 3.8 vs. 28.5 ± 10.2, p = .048). The policy for inter-hospital transfers to private entities resulted in 64 transfers (29.4%) during the lockdown period. There was an increase in the incidence of surgical high severity trauma (Injury Severity Score > 16) between the pre-lockdown and the early lockdown period (2 (1.1%) vs. 7 (7.2%), respectively, p = .010) as well as between the pre-lockdown and the late lockdown period (2 (1.1%) vs. 10 (8.3%), respectively, p = .004). We observed a significant increase in the weekly emergency department patient admissions between the early and the late lockdown period (161.5 ± 22.9, 235.5 ± 27.7, respectively, p = .028). A pronounced decrease in the incidence of musculoskeletal injuries was observed secondary to the lockdown measures, with emergency department patient admissions being halved and surgical indications being reduced by a third. The increase in musculoskeletal injuries during the late confinement period and the higher incidence of severe trauma highlights the importance of maintaining a functional trauma center organization with an inter-hospital transfer policy in case of a COVID-19s wave lockdown."
A glimpse of antimicrobial resistance gene diversity in kefir and yoghurt,"Antimicrobial resistance (AMR) is a global threat gaining more and more practical significance every year. The main determinants of AMR are the antimicrobial resistance genes (ARGs). Since bacteria can share genetic components via horizontal gene transfer, even non-pathogenic bacteria may provide ARG to any pathogens which they become physically close to (e.g. in the human gut). In addition, fermented food naturally contains bacteria in high amounts. In this study, we examined the diversity of ARG content in various kefir and yoghurt samples (products, grains, bacterial strains) using a unified metagenomic approach. We found numerous ARGs of commonly used fermenting bacteria. Even with the strictest filter restrictions, we identified ARGs undermining the efficacy of aminocoumarins, aminoglycosides, carbapenems, cephalosporins, cephamycins, diaminopyrimidines, elfamycins, fluoroquinolones, fosfomycins, glycylcyclines, lincosamides, macrolides, monobactams, nitrofurans, nitroimidazoles, penams, penems, peptides, phenicols, rifamycins, tetracyclines and triclosan. In the case of gene lmrD, we detected genetic environment providing mobility of this ARG. Our findings support the theory that during the fermentation process, the ARG content of foods can grow due to bacterial multiplication. The results presented suggest that the starting culture strains of fermented foods should be monitored and selected in order to decrease the intake of ARGs via foods."
Maternal separation in rats induces neurobiological and behavioral changes on the maternal side,"The time after parturition is a sensitive period for mothers where they are prone to develop psychopathological symptoms. Studies investigating dams after separation from their pups (maternal separation, MS) showed that MS induces alterations similar to postpartum depression. This study aims to give further details on affected behavior and neurobiology of dams after MS. MS in rats from postnatal day 2–20 over four hours daily was performed. Upon reunion, maternal behavior, and ultrasonic vocalization (USV) of dams were measured. On the day of weaning, dams were tested for anxiety-like behavior in the elevated-plus-maze and marble burying test. Then Morc1 mRNA in the medial prefrontal cortex and Nr3c1 encoding the glucocorticoid receptor mRNA in the hippocampus were measured using real-time PCR to examine possible neurobiological correlates in psychopathology and social behavior. GABA and glutamate serum levels were analyzed by high-performance liquid chromatography as peripheral markers for stress-induced psychopathology. MS in dams increased maternal care towards pups even though both groups show high levels of maternal behavior even in late lactation. Furthermore, the emission of 50-kHz and 22-kHz USVs increased significantly. No differences in anxiety-like behavior were detected. MS further reduced Morc1 but not Nr3c1 expression. Serum GABA but not glutamate levels were significantly increased in separated dams. This study reinforces the benefit of investigating dams after MS for studying postpartum stress. Subclinical markers mainly connected to depression, namely Morc1 and GABA, proved to be useful allowing for earlier detection of symptoms of critical postpartum stress."
Elevated levels of cortisol in hair precede acute myocardial infarction,"Long term stress exposure is typical for modern societies and might trigger different diseases. This case–control study reveals that persons who had suffered an acute myocardial infarction (AMI) had elevated cortisol concentrations in the month before the acute event. Middle-aged patients admitted to cardiology clinics with acute myocardial infarction (AMI) (n = 174) were compared to 3156 controls from a population-based cohort in southeast Sweden. The median Hair Cortisol Concentrations (HCC) for those who had suffered an AMI was 53.2 pg/mg compared to 22.2 pg/mg for the control group (p < 0.001). In bivariate analysis, higher levels of HCC were strongly (OR = 5.69) and statistically significantly associated with current AMI status. The discrimination of cases with AMI from controls remained statistically significant (OR = 5.04) even after controlling for established cardiovascular risk factors in a multivariate analysis. Middle-aged persons with acute myocardial infarction had significantly elevated cortisol levels during the month before the cardiac event. This was evident for both men and women. The biomarker cortisol concentration was independently and statistically significantly related to AMI. Chronic stress seems to be a new promising risk factor for AMI."
Venous thromboembolism in patients hospitalized for knee joint replacement surgery,"Patients undergoing knee joint replacement (KJR) are at high risk of postoperative venous thromboembolism (VTE), but data on the time trends of VTE rate in this population are sparse. In this analysis of the German nationwide inpatient sample, we included all hospitalizations for elective primary KJR in Germany 2005–2016. Overall, 1,804,496 hospitalized patients with elective primary KJR (65.1% women, 70.0 years [IQR 63.0–76.0]) were included in the analysis. During hospitalization, VTE was documented in 23,297 (1.3%) patients. Total numbers of primary KJR increased from 129,832 in 2005 to 167,881 in 2016 (β-(slope)-estimate 1,978 [95% CI 1,951 to 2,004], P < 0.001). In-hospital VTE decreased from 2,429 (1.9% of all hospitalizations for KJR) to 1,548 (0.9%) cases (β-estimate − 0.77 [95% CI − 0.81 to − 0.72], P < 0.001), and in-hospital death rate from 0.14% (184 deaths) to 0.09% (146 deaths) (β-estimate − 0.44 deaths per year [95% CI − 0.59 to − 0.30], P < 0.001). Infections during hospitalization were associated with a higher VTE risk. VTE events were independently associated with in-hospital death (OR 20.86 [95% CI 18.78–23.15], P < 0.001). Annual number of KJR performed in Germany increased by almost 30% between 2005 and 2016. In parallel, in-hospital VTE rates decreased from 1.9 to 0.9%. Perioperative infections were associated with higher risk for VTE. Patients who developed VTE had a 21-fold increased risk of in-hospital death."
Understanding adherence to the recording of ecological momentary assessments in the example of tinnitus monitoring,"The recording of Ecological Momentary Assessments (EMA) can assist people with chronic diseases in monitoring their health state. However, many users quickly lose interest in their respective EMA platforms. Therefore, we studied the adherence of users of the mHealth app TrackYourTinnitus (TYT). The app is used to record EMA in people with tinnitus. 1292 users, who interacted with the app between April 2014 and February 2017, were analyzed in this work. We defined “adherence” based on the dimensions of interaction duration and interaction continuity. We propose methods that are able to predict the (dis)continuation of interaction with the app and identify user segments that are characterized by similar patterns of adherence. For the prediction task we used the data of the questionnaires MiniTF and TSCHQ, which are filled in when the users enter TYT for the first time. Additionally, time series of the eight items of the daily EMA questionnaire were used. The distribution of user activity pertaining to the adherence dimension of interaction duration revealed a very skewed distribution, with most users giving up after only 1 day of interaction. However, many users returned after interrupting for some time. Some of the MiniTF items indicated that the worries of users might have lead to an increased likelihood of returning back to the app. The MiniTF score itself was not predictive, though. The answers to the TSCHQ items, in turn, pointed to user strata (more than 65 years of age at registration), which tended towards higher interaction continuity. As the registration questionnaires predicted adherence only to a limited extent, it is promising to study the activities of the users in the very first days of interaction more deeply. It turned out in this context that the effects of interaction stimulants like personalized and non-personalized tips, pointers to information sources, and mechanisms used in online treatments for tinnitus (e.g., in iCBT) should be further investigated."
Long-term effects of cerebellar anodal transcranial direct current stimulation (tDCS) on the acquisition and extinction of conditioned eyeblink responses,"Cerebellar transcranial direct current stimulation (tDCS) has been reported to enhance the acquisition of conditioned eyeblink responses (CR), a form of associative motor learning. The aim of the present study was to determine possible long-term effects of cerebellar tDCS on the acquisition and extinction of CRs. Delay eyeblink conditioning was performed in 40 young and healthy human participants. On day 1, 100 paired CS (conditioned stimulus)–US (unconditioned stimulus) trials were applied. During the first 50 paired CS–US trials, 20 participants received anodal cerebellar tDCS, and 20 participants received sham stimulation. On days 2, 8 and 29, 50 paired CS–US trials were applied, followed by 30 CS-only extinction trials on day 29. CR acquisition was not significantly different between anodal and sham groups. During extinction, CR incidences were significantly reduced in the anodal group compared to sham, indicating reduced retention. In the anodal group, learning related increase of CR magnitude tended to be reduced, and timing of CRs tended to be delayed. The present data do not confirm previous findings of enhanced acquisition of CRs induced by anodal cerebellar tDCS. Rather, the present findings suggest a detrimental effect of anodal cerebellar tDCS on CR retention and possibly CR performance."
Sensory capability and information integration independently explain the cognitive status of healthy older adults,"While there is evidence that sensory processing and multisensory integration change with age, links between these alterations and their relation to cognitive status remain unclear. In this study, we assessed sensory thresholds and performance of healthy younger and older adults in a visuotactile delayed match-to-sample task. Using Bayesian structural equation modelling (BSEM), we explored the factors explaining cognitive status in the group of older adults. Additionally, we applied transcranial alternating current stimulation (tACS) to a parieto-central network found to underlie visuotactile interactions and working memory matching in our previous work. Response times and signal detection measures indicated enhanced multisensory integration and enhanced benefit from successful working memory matching in older adults. Further, tACS caused a frequency-specific speeding (20 Hz) and delaying (70 Hz) of responses. Data exploration suggested distinct underlying factors for sensory acuity and sensitivity d’ on the one side, and multisensory and working memory enhancement on the other side. Finally, BSEM showed that these two factors labelled ‘sensory capability’ and ‘information integration’ independently explained cognitive status. We conclude that sensory decline and enhanced information integration might relate to distinct processes of ageing and discuss a potential role of the parietal cortex in mediating augmented integration in older adults."
Reduced insulin clearance is linked to subclinical atherosclerosis in individuals at risk for type 2 diabetes mellitus,"Hyperglycemia and insulin resistance contribute to vascular damage and are regulated by different pathophysiological processes. The aim of the study was to systematically investigate the relative contributions of multiple fasting state- and oral glucose tolerance test (oGTT)-derived glycemic traits to carotid intima-media thickness (cIMT), a surrogate parameter of subclinical atherosclerosis, in individuals with increased risk for type 2 diabetes mellitus (T2D). 667 volunteers (417 women and 250 men, mean age 44.1 years), who were free of cardiovascular disease (CVD), were included in this cross-sectional study. Glucose tolerance, insulin sensitivity, insulin secretion and insulin clearance were assessed by frequently sampled 75 g oGTT. CIMT was measured by high-resolution ultrasound. Insulin clearance was associated with cIMT in univariate analysis (ßst = − 0.17, p < 0.0001) and in a stepwise regression analysis on 15 variables possibly affecting cIMT, age (r2 = 0.3923, p < 0.0001), insulin clearance (r2 = 0.4564, p < 0.0001), systolic blood pressure (r2 = 0.4733, p < 0.0001), body mass index (BMI) (r2 = 0.4804, p = 0.002), gender (r2 = 0.4831, p = 0.013), and fasting insulin clearance (r2 = 0.4857, p = 0.030) turned out to be significant determinants of cIMT. In a cross-validated model resulting from this analysis, insulin clearance was found to be an independent determinant of cIMT (ßst = − 0.16, p < 0.0001) even after adjusting for traditional CVD risk factors. Reduced insulin clearance may be an early marker of damage on the vasculature, independent of classical CVD risk factors. Reduced insulin clearance should be considered with regard to vascular insulin resistance."
Epidemic area contact history and sleep quality associated with posttraumatic stress symptoms in the first phase of COVID-19 outbreak in China,"The impact of 2019 coronavirus disease (COVID-19) outbreak on mental health was of widespread concern recently. The present study aimed to exam sleep quality and posttraumatic stress symptoms (PTSS) and potential influence factors in the first phases of COVID-19 massive outbreak in China. A snowball sampling technique was used and a total of 2027 Chinese participated in the present study. Demographic information, epidemic area contact history, sleep quality and PTSS data were collected with an internet-based cross-sectional survey. Results suggested that 59.7% participants were not fully satisfied with their sleep quality, and 50.9% participants had various degrees of short sleep duration problems. 44.1% and 33.0% participants had sleep disturbance and sleep onset latency problems. Also, the prevalence of PTSS reached 4.7% in the self-rating survey. Epidemic area contact history affected PTSS and latency onset of sleep under the influence of COVID-19. Epidemic area contact history and sleep quality had interaction effects on PTSS. The present study was one of the first to evaluate acute psychological responses and possible risk factors during the peak of COVID-19 in China and results indicate that keeping good sleep quality in individuals with pandemic exposure experiences is a way to prevent PTSS."
Large-area periodic lead halide perovskite nanostructures for lenticular printing laser displays,"Lenticular printing technique provides a promising way to realize stereoscopic displays, especially, when microscopic optical structures are integrated into light-emitting materials/devices. Here, we fabricated large-area periodic structures with a spatial resolution at a wavelength scale from hybrid perovskite materials via a space-confined solution growth method. It takes advantages of both high refractive index contrast and high luminescence brightness, which allows the optical modulation on not only the reflection of illumination, but also the light emission from hybrid perovskites. The distributed feedback within these periodic structures significantly improves the degree of polarization and directionality of laser actions while their threshold is also reduced. These findings enable us to present a prototype of lenticular printing laser displays that vary emission colors at different view angles, which may find applications in creating high-resolution and high-contrast holographical images."
Elucidation of genomic organizations of transgenic soybean plants through de novo genome assembly with short paired-end reads,"Elucidation of the genomic organizations of transgene insertion sites is essential for the genetic studies of transgenic plants. Herein, we establish an analysis pipeline that identifies the transgene insertion sites as well as the presence of vector backbones, through de novo genome assembly with high-throughput sequencing data in two transgenic soybean lines, AtYUCCA6-#5 and 35S-UGT72E3/2-#7. Sequencing data of approximately 28× and 29× genome coverages for each line generated by high-throughput sequencing were de novo assembled. The databases generated from the de novo assembled sequences were used to search contigs that contained putative insertion sites and their flanking sequences (integration sites) of transgene fragments using transgenic vector sequences as queries. The predicted integration site sequences, which are located at three annotated genes that might regulate plant development or confer disease resistance, were then confirmed by local alignment against the soybean reference genome and PCR amplification. As results, we revealed the precise transgene-flanking sequences and sequence rearrangements at insertion sites in both the transgenic lines, as well as the aberrant insertion of a transgene fragment. Consequently, relative to experimental or enrichment technologies, our approach is straightforward and time-effective, providing an alternative method for the identification of insertion sites in transgenic plants."
Deciphering the genetic and epidemiological landscape of mitochondrial DNA abundance,"Mitochondrial (MT) dysfunction is a hallmark of aging and has been associated with most aging-related diseases as well as immunological processes. However, little is known about aging, lifestyle and genetic factors influencing mitochondrial DNA (mtDNA) abundance. In this study, mtDNA abundance was estimated from the weighted intensities of probes mapping to the MT genome in 295,150 participants from the UK Biobank. We found that the abundance of mtDNA was significantly elevated in women compared to men, was negatively correlated with advanced age, higher smoking exposure, greater body-mass index, higher frailty index as well as elevated red and white blood cell count and lower mortality. In addition, several biochemistry markers in blood-related to cholesterol metabolism, ion homeostasis and kidney function were found to be significantly associated with mtDNA abundance. By performing a genome-wide association study, we identified 50 independent regions genome-wide significantly associated with mtDNA abundance which harbour multiple genes involved in the immune system, cancer as well as mitochondrial function. Using mixed effects models, we estimated the SNP-heritability of mtDNA abundance to be around 8%. To investigate the consequence of altered mtDNA abundance, we performed a phenome-wide association study and found that mtDNA abundance is involved in risk for leukaemia, hematologic diseases as well as hypertension. Thus, estimating mtDNA abundance from genotyping arrays has the potential to provide novel insights into age- and disease-relevant processes, particularly those related to immunity and established mitochondrial functions."
A novel DNA-inspired encryption strategy for concealing cloud storage,"Over the last few years, the need of a cloud environment with the ability to detect illegal behaviours along with a secured data storage capability has increased largely. This study presents such a secured cloud storage framework comprising of a deoxyribonucleic acid (DNA) based encryption key which has been generated to make the framework unbreakable, thus ensuring a better and secured distributed cloud storage environment. Furthermore, this work proposes a novel DNA-based encryption technique inspired by the biological characteristics of DNA and the protein synthesis mechanism. The introduced DNA based model also has an additional advantage of being able to decide on selecting suitable storage servers from an existing pool of storage servers on which the data must be stored. A fuzzy-based technique for order of preference by similarity to ideal solution (TOPSIS) multi-criteria decisionmaking (MCDM) model has been employed to achieve the above-mentioned goal. This can decide the set of suitable storage servers and also results in a reduction in execution time by keeping up the level of security to an improved grade. This study also investigates and analyzes the strength of the proposed S-Box and encryption technique against some standard criteria and benchmarks, such as avalanche effect, correlation coefficient, information entropy, linear probability, and differential probability etc. After the avalanche effect analysis, the average change in cipher-text has been found to be 51.85%. Moreover, thorough security, sensitivity and functionality analysis show that the proposed scheme guarantees high security with robustness."
Compositional metric learning for multi-label classification,"Multi-label classification aims to assign a set of proper labels for each instance, where distance metric learning can help improve the generalization ability of instance-based multi-label classification models. Existing multi-label metric learning techniques work by utilizing pairwise constraints to enforce that examples with similar label assignments should have close distance in the embedded feature space. In this paper, a novel distance metric learning approach for multi-label classification is proposed by modeling structural interactions between instance space and label space. On one hand, compositional distance metric is employed which adopts the representation of a weighted sum of rank-1 PSD matrices based on component bases. On the other hand, compositional weights are optimized by exploiting triplet similarity constraints derived from both instance and label spaces. Due to the compositional nature of employed distance metric, the resulting problem admits quadratic programming formulation with linear optimization complexity w.r.t. the number of training examples. We also derive the generalization bound for the proposed approach based on algorithmic robustness analysis of the compositional metric. Extensive experiments on sixteen benchmark data sets clearly validate the usefulness of compositional metric in yielding effective distance metric for multi-label classification."
Reflections on key methodological decisions in national burden of disease assessments,Summary measures of population health are increasingly used in different public health reporting systems for setting priorities for health care and social service delivery and planning.
Multidimensional van der Corput-Type Estimates Involving Mittag-Leffler Functions,"The paper is devoted to study multidimensional van der Corput-type estimates for the intergrals involving Mittag-Leffler functions. The generalisation is that we replace the exponential function with the Mittag-Lefflertype function, to study multidimensional oscillatory integrals appearing in the analysis of time-fractional evolution equations. More specifically, we study two types of integrals with functions Eα,β (iλφ(x)), x ∈ RN and Eα,β (iαλφ(x)), x ∈ RN for the various range of α and β. Several generalisations of the van der Corput-type estimates are proved. As an application of the above results, the Cauchy problem for the multidimensional time-fractional Klein-Gordon and time-fractional Schrödinger equations are considered."
Fractional Nonlinear Stochastic Heat Equation with Variable Thermal Conductivity,"We consider a nonlinear stochastic heat equation with Riesz spacefractional derivative and variable thermal conductivity, on infinite domain. First we approximate the original problem by regularizing the Riesz spacefractional derivative. Then we prove that the approximate problem has almost surely a unique solution within a Colombeau generalized stochastic process space. In our solving procedure we use the theory of Colombeau generalized uniformly continuous semigroups of operators. At the end, we study the relation of the original and the approximate problem and prove that, under certain conditions, the derivative operators appearing in these two problems are associated. Even more, we prove that under some additional conditions, solutions of the original and the approximate problem are almost certainly associated as well (assuming that the first one almost surely exists)."
Determination of Time-Dependent Sources and Parameters of Nonlocal Diffusion and Wave Equations from Final Data,"Two inverse problems with final overdetermination for diffusion and wave equations containing the Caputo fractional time derivative and a fractional Laplacian of distributed order are considered. They are: 1) the problem to reconstruct a time-dependent source term; 2) the problem to recover simultaneously the source term, the order of the time derivative and the fractional Laplacian. Uniqueness of solutions of these problems is proved. Sufficient conditions for the uniqueness are stricter for the 2nd problem than for the 1st problem."
Derivative NMR Spectroscopy for J-Coupled Multiplet Resonances using Short Time Signals (0.5KB) Encoded at Low Magnetic Field Strengths (1.5T). Part II: Water Unsuppressed,"The topic of this work is on reliable resolving of J-coupled resonances in spectral envelopes from proton nuclear magnetic resonance (NMR) spectroscopy. These resonances appear as multiplets that none of the conventional nonderivative shape estimators can disentangle. However, the recently formulated nonconventional shape estimator, the derivative fast Padé transform (dFPT), has a chance to meet this challenge. In the preceding article with a polyethylene phantom, using the time signals encoded with water suppressed, the nonparametric dFPT was shown to be able to split apart the compound resonances that contain the known J-coupled multiplets. In the present work, we address the same proton NMR theme, but with sharply different initial conditions from encodings. The goal within the nonparametric dFPT is again to accurately resolve the J-coupled resonances with the same polyethylene phantom, but using raw time signals encoded without water suppression. The parallel work on the same problem employing two startlingly unequal time signals, encoded with and without water suppression in the preceding and the current articles, respectively, can offer an answer to a question of utmost practical significance. How much does water suppression during encoding time signals actually perturb the resonances near and farther away from the dominant water peak? This is why it is important to apply the same dFPT estimator to the time signals encoded without water suppression to complement the findings with water suppression. A notable practical side of this inquiry is in challenging the common wisdom, which invariably takes for granted that it is absolutely necessary to subtract water from the encoded time signals in order to extract meaningful information by way of NMR spectroscopy."
