title,abstract
Zinc-doped and biochar support strategies to enhance the catalytic activity of CuFe2O4 to persulfate for crystal violet degradation,"Sulfate radicals-based Fenton-like technology has placed more emphasis on effectively dealing with the threat of dye wastewater. In this work, the Zn-doped CuFe2O4@biochar composite (Cu0.9Zn0.1Fe2O4@BC) was prepared through the convenient sol–gel pyrolysis process and applied as heterogeneous persulfate (PS) activator for crystal violet (CV) degradation. The crystal morphology and physicochemical properties of Cu0.9Zn0.1Fe2O4@BC were investigated by scanning electron microscope (SEM), X-ray diffractometer (XRD), vibrating sample magnetometer (VSM), Brunauer–Emmett–Teller method (BET), and X-ray photoelectron spectroscopy (XPS). The morphology of the catalyst changed before and after Zn doping. The crystallite size, lattice constant, saturation magnetization, and oxygen vacancy content increased after doping Zn. Compared with CuFe2O4@BC, the CV degradation efficiency of Cu0.9Zn0.1Fe2O4@BC activating PS increased from 87.7 to 96.9%, and the corresponding reaction rate constant increased by about 3.69 times. The effect of experimental conditions was systematically studied on the degradation progress. The degradation efficiency of CV was 91% after five times cycle experiments. Multiple experiments indicated that SO4•–, •OH and O2•– predominated for CV degradation. The degradation mechanism of CV in the Cu0.9Zn0.1Fe2O4@BC/PS system involved both free radical (SO4•–, •OH and O2•–) and non-free radical pathways (electron transfer). The possible degradation pathways were investigated according to the ultra-performance liquid chromatography mass spectrometry (UPLC-MS) analysis of degradation intermediates. The result showed that Cu0.9Zn0.1Fe2O4@BC have an excellent catalyst performance, which provides a new strategy for improving catalytic activity."
Isotretinoin treatment upregulates the expression of p53 in the skin and sebaceous glands of patients with acne vulgaris,"The transcriptomic regulation induced by isotretinoin (13-cis retinoic acid) is still a matter of debate as short-term exposures of immortalized sebocytes with isotretinoin produced conflicting results. Based on translational evidence, it has been hypothesized that oral isotretinoin treatment upregulates the expression of the transcription factor p53. Twenty-five patients suffering from acne vulgaris were treated with isotretinoin (0.6 mg/kg body weight) for 6 weeks. Biopsies from back skin were taken before and after isotretinoin treatment for the determination of p53 expression by immunohistochemical staining, quantification of p53 protein concentration by enzyme-linked immunosorbent assay and TP53 gene expression by quantitative reverse transcription real time PCR. Fifteen socio-demographically cross-matched healthy volunteers served as controls. Isotretinoin treatment significantly increased the nuclear expression of p53 in sebaceous glands of treated patients compared to pre-treatment levels and p53 levels of untreated controls. Furthermore, the p53 protein and gene expression significantly increased in the skin after treatment. The magnitude of p53 expression showed an inverse correlation to acne severity score and body mass index. Under clinical conditions, isotretinoin induced the expression of p53, which controls multiple transcription factors involved in the pathogenesis of acne vulgaris including FoxO1, androgen receptor and critical genes involved in the induction of autophagy and apoptosis. Increased p53-FoxO1 signalling enhanced by systemic isotretinoin treatment explains the underlying transcriptomic changes causing sebum suppression but also the adverse effects associated with systemic isotretinoin therapy."
Natural sunlight driven photocatalytic dye degradation by biogenically synthesized tin oxide (SnO2) nanostructures using Tinospora crispa stem extract and its anticancer and antibacterial applications,"In the present study, tin oxide (SnO2) was synthesized by advocating the principles of green chemistry for the photo-mediated degradation of pollutants, antimicrobial, and as an antitumor agent. Bioactive SnO2 (nanorods & nanospheres) were fabricated using Tinospora crispa stem extract (TCSE) via sol–gel technique and characterized extensively. XRD, UV–VIS, FTIR, and XPS studies confirmed the formation of crystalline and well stoichiometric pure phase of SnO2 nanostructures with optical bandgap 3.2 to 3.5 eV. The transmission electron microscopy (TEM) results demonstrated the effect of secondary phytoconstituents on the shape of SnO2 in a concentration dependent manner. The morphological variations in the obtained nanostructures attributed to the nucleation density and coalescence effect leading to the formation of nanorods with an average diameter 23–25 nm whereas the average particle size of the nanospheres obtained was found to be 23–30 nm. The zeta potential value of SnO2 nanorods was high (− 58.9 mV) indicating the higher stability compared to nanospheres (− 15.6 mV). The SnO2 nanostructures were investigated for the simultaneous degradation of methylene blue with degradation efficiency of 92.3% and 47.3% for rhodamine B in mono system and 72.3%, 47.7% respectively for binary dye system. The anticancer activity of SnO2 nanorods explored against human breast cancer (MCF-7) cells revealed a concentration dependent cytotoxic effect reactive oxygen species (ROS) induced cell death. Additionally, efficient antibacterial activity of SnO2 was established using E.coli."
Can digital finance reduce carbon emission intensity? A perspective based on factor allocation distortions: evidence from Chinese cities,"The world is facing the challenges of climate change and energy structure adjustments. The role of digital finance, a new branch of business that combines digital technology and traditional financial products, in reducing global carbon emissions needs to be studied. This paper uses panel data on 280 cities in China from 2011 to 2019 to empirically examine the efficacy of digital finance for governing carbon emission reductions and the mechanism by which it does so. The results show that (1) digital finance can facilitate carbon emission reductions and help reduce carbon emission intensity within regions; (2) digital finance helps promote the rational allocation of resources and alleviates factor distortions by encouraging firms to rationally use their own factor endowments so as to reduce carbon emission intensity, which holds robustly after considering the endogenous issues such as possibly omitting variables and collinearity; and (3) differences in geographical location, the vitality of regional innovation and entrepreneurship, regional willingness to protect the environment, and environmental protection levels lead to heterogeneity in the effect of digital finance on carbon emission intensity. Therefore, it is necessary to vigorously develop digital finance as a long-term tool for carbon governance."
Torsional and axial vibration of restrained saturated nanorods via strain gradient elasticity,"Size-dependent torsional and longitudinal free vibrations of restrained saturated porous nanorods are studied by a higher-order elasticity theory. The strain gradient elasticity model is used in this study able to overcome inconsistencies of classical elasticity model. The presented higher-order model leads to well-posed boundary value problem for arbitrary value of the small size parameter. Two elastic springs in torsional and axial directions are attached to saturated porous nanorods at two boundary points. Angular rotation and axial deflection functions based on the strain gradient elasticity model are represented by two Fourier sine series. The difference of this proposed solution is that it does not impose a limitation on the support conditions and allows the frequencies to be obtained with a single solution. Two coefficient matrices including torsional or axial effects are obtained by using Stokes’ transformation and non-classical boundary conditions. Free vibration frequencies of saturated nanorods are calculated by an effective eigen-value solution strategy. It is shown clearly that elastic spring coefficients, small-scale parameter and saturation a notable impact on the dynamic response of nanorods."
Enterococcus exceedances related to environmental variability at New Jersey ocean beaches,"Microbial pollution at ocean beaches is a global public health problem that can be exacerbated by excessive rainfall, particularly at beaches adjacent to urban areas. Rain is acknowledged as a predictive factor of Enterococcus levels at NJ beaches, but to date no study has explicitly examined the link. Here, five beaches (156 observations) in Monmouth County, NJ, with storm drain outflows present were sampled for Enterococcus and water quality during dry and wet periods. Hypotheses included (1) beaches differ in Enterococcus levels, (2) Enterococcus is present year-round, and (3) Enterococcus exceedances could be modeled based on environmental parameters. Beaches showed significantly different median Enterococcus levels, with site SEA2 (Neptune Blvd. in Deal, NJ) lower than others and site SEA4 (South Bath Ave. in Long Branch, NJ) higher than the other sites. Elevated Enterococcus levels were detected at water temperatures from 6.5 to 22.2 °C. Multiple linear regression models identified rainfall (+), water temperature (+), and water level (−) as related to Enterococcus concentrations levels at these beaches. For the purpose of simulating the efficacy of different monitoring strategies, a hindcast model of Enterococcus abundance based on historic rainfall, water temperature, and water level data was produced. Results indicated that once-per-week sampling detected ~14% (e.g., 1/7) exceedance events, while sampling during summer alone detected ~ 50% of annual exceedance events. Models of Enterococcus exceedance based on readily available environmental time series have the potential to supplement and improve Enterococcus monitoring at NJ beaches."
"Soil aggregation and associated organic matter under management systems in sandy-textured soils, subtropical region of Brazil","Increasing the diversity of plant species in agricultural production areas favors the maintenance or improvement of soil quality, particularly for soils with a sandy texture. This beneficial effect is related to the formation of aggregates of different origins. This study aimed to (i) verify whether soil use and management affect the proportion of biogenic (Bio) and physicogenic (Phy) aggregates and (ii) verify whether biogenic aggregation is more likely to lead to soil improvement than physicogenic aggregation. Three management systems were evaluated (permanent pasture, PP; no-tillage system, NT; and no-tillage + Brachiaria system, NT + B) as well as a reference area (Atlantic Forest biome vegetation, NF). According to their origin or formation pathway, the aggregates were separated, identified, and classified as Bio (formed by biological processes) and Phy (resulting from chemical and physical actions). The differentiation between Bio and Phy aggregates was performed based on the visualization of morphological features, such as shape, size, presence of roots, porosity, and subunit arrangements, and junctions. Only the PP area was able to promote greater aggregate formation of biological origin, with greater amounts of Bio aggregates. The highest total organic carbon (TOC) contents and the least negative δ13C values were also quantified in the aggregates of the PP area. The NT + B system provided an increase in the TOC content of its aggregates in comparison with aggregates in the NT and NF areas. Among the formation pathways, the Bio aggregates had the highest TOC and soil organic matter fractions contents and the most negative δ13C values. Perennial forage grasses vegetation was more important than the plant species diversity in favoring Bio aggregate formation. The beneficial effect of Brachiaria can be observed when incorporated as part of intercropping with corn in grain production systems. The biogenic aggregates favored the concentration of more labile soil organic matter fractions. The results of this study can provide important theoretical information for future studies focused on the combination of different plant species in agricultural food production areas on sandy-textured soils."
Effects of transdermal estrogen therapy on satellite cell number and molecular markers for muscle hypertrophy in response to resistance training in early postmenopausal women,To investigate the effects of resistance training with or without transdermal estrogen therapy (ET) on satellite cell (SC) number and molecular markers for muscle hypertrophy in early postmenopausal women.
Coordinate-based fast lightweight path search algorithm for electromagnetic navigation bronchoscopy,"Electromagnetic navigation bronchoscopy (ENB) uses electromagnetic positioning technology to guide the bronchoscope to accurately and quickly reach the lesion along the planned path. However, enormous data in high-resolution lung computed tomography (CT) and the complex structure of multilevel branching bronchial tree make fast path search challenging for path planning. We propose a coordinate-based fast lightweight path search (CPS) algorithm for ENB. First, the centerline is extracted from the bronchial tree by applying topological thinning. Then, Euclidean-distance-based coordinate search is applied. The centerline points are represented by their coordinates, and adjacent points along the navigation path are selected considering the shortest Euclidean distance to the target on the centerline nearest the lesion. From the top of the trachea centerline, search is repeated until reaching the target. In 50 high-resolution lung CT images acquired from five scanners, the CPS algorithm achieves accuracy, average search time, and average memory consumption of 100%, 88.5 ms, and 166.0 MB, respectively, reducing search time by 74.3% and 73.1% and memory consumption by 83.3% and 83.0% compared with Dijkstra and A* algorithms, respectively. CPS algorithm is suitable for path search in multilevel branching bronchial tree navigation based on high-resolution lung CT images."
Integrated Slope Monitoring System for Slope Stability Over Old Underground Galleries During Surface Mining Operations Using Internet of Things,"Surface mining methods have been adopted to extract the coal which is in the form of pillars and roof in old underground coal workings. There are slope failures associated with the extraction method. Conventional slope monitoring systems are available but require physical presence of the person at the site and the readout units which are physically connected to the base units and generally such monitoring is done only during day light. Radar-based systems are being used to monitor the broad area through rain, dust, smoke and operate during both day and night. They provide accurate results, but they are high-cost and require a skilled person for operating in the field. Hence, an investigation taken up to assess the stability of the slope stability over old underground coal workings by using wireless sensor networks (WSNs) and internet of things (IoT). In this paper, monitoring of slope stability using a low cost wireless sensor networks is discussed. An integrated wireless data acquisition system is developed to assess the slope stability and it is validated with conventional instrument and numerical modeling approach. The variation in between integrated slope monitoring system (ISMS) to data logger and numerical modeling is around 3.03%–19%. Statistical analysis results revealed that there is a good correlation between field observations and modeling studies."
Multi-objective optimization of surface texture for the slipper/swash plate interface in EHA pumps,"Well-designed surface textures can improve the tribological properties and the efficiency of the electrohydrostatic actuator (EHA) pump under high-speed and high-pressure conditions. This study proposes a multi-objective optimization model to obtain the arbitrarily surface textures design of the slipper/swash plate interface for improving the mechanical and volumetric efficiency of the EHA pump. The model is composed of the lubrication film model, the component dynamic model considering the spinning motion, and the multi-objective optimization model. In this way, the arbitrary-shaped surface texture with the best comprehensive effect in the EHA pump is achieved and its positive effects in the EHA pump prototype are verified. Experimental results show a reduction in wear and an improvement in mechanical and volumetric efficiency by 1.4% and 0.8%, respectively, with the textured swash plate compared with the untextured one."
"Genome sequence analysis and characterization of Bacillus altitudinis B12, a polylactic acid- and keratin-degrading bacterium","Keratin-rich wastes, mainly in the form of feathers, are recalcitrant residues generated in high amounts as by-products in chicken farms and food industry. Polylactic acid (PLA) is the second most common biodegradable polymer found in commercial plastics, which is not easily degraded by microbial activity. This work reports the 3.8-Mb genome of Bacillus altitudinis B12, a highly efficient PLA- and keratin-degrading bacterium, with potential for environmental friendly biotechnological applications in the feed, fertilizer, detergent, leather, and pharmaceutical industries. The whole genome sequence of B. altitudinis B12 revealed that this strain (which had been previously misclassified as Bacillus pumilus B12) is closely related to the B. altitudinis strains ER5, W3, and GR-8. A total of 4056 coding sequences were annotated using the RAST server, of which 2484 are core genes of the pan genome of B. altitudinis and 171 are unique to this strain. According to the sequence analysis, B. pumilus B12 has a predicted secretome of 353 proteins, among which a keratinase and a PLA depolymerase were identified by sequence analysis. The presence of these two enzymes could explain the characterized PLA and keratin biodegradation capability of the strain."
"Stressful Events, Psychological Distress and Well-Being during the Second Wave of COVID-19 Pandemic in Spain: A Gender Analysis","The present study investigates gender differences in stressful events, psychological distress and well-being during the second wave of COVID-19 in Spain, analyzing women’s and men’s risk and resilience factors for psychological distress and for well-being. Participants were 1758 individuals from the general population, 50.8% women, aged between 18 and 79 years. Women and men did not differ in age, number of children, educational level, occupation or marital status. The participants were assessed by seven self-report questionnaires and scales. The results revealed that women experienced more psychological distress, more negative feelings, more stressful events related to the COVID-19 pandemic, more social support, and lower thriving and self-esteem than men. Multiple regression analyses showed that, in the case of women and men as well, self-esteem was the most important predictor of higher well-being and lower psychological distress and negative feelings while more COVID-19 pandemic-related stressful events were associated with higher psychological distress and lower well-being. Another important predictor of greater well-being for either gender was social support while unemployment was associated with lower well-being. In women and men, a higher educational level was associated with greater psychological distress and negative feelings; the male sample revealed that psychological distress was also connected to younger age while in women it was associated with lower instrumental social support. The results suggest that gender plays an important role in the mental health effects of the COVID-19 pandemic, with the risk being higher for women than for men."
Why Quasi-Realism cannot Accommodate Moral Mind-Independence,"Quasi-realists have proposed an “internal” reading of the mind-independence claim embedded in our moral discourse, according to which the claim to mind-independence itself is a moral claim. I argue against such a quasi-realist “internal” reading. My objection is that quasi-realists cannot plausibly explain why the majority of us, either implicitly or explicitly, take moral mind-independence to be a metaethical notion. Quasi-realists either must attribute a quite obvious mistake to most metaethical theorists without explaining why they cannot recognize it, or give us an intolerably ad hoc explanation about why ordinary moral speakers fail to understand their own words. Without properly addressing this problem, we have good reason to reject the quasi-realist account of moral mind-independence."
Impact of Ovarian Factor Mediums on the Apoptotic Gene Expression and Embryo Quality Derived From Vitrified Immature Human Oocytes,"Condition mediums have a potential role in oocyte development. In this study, we evaluated the effects of different mediums on the developmental potential of vitrified immature human oocyte after IVM and parthenogenesis by ionomycin."
Causal relationships between potential risk factors and chronic rhinosinusitis: a bidirectional two-sample Mendelian randomization study,"Smoking, alcohol consumption, allergic rhinitis (AR), asthma, and obesity are associated with chronic rhinosinusitis (CRS), albeit the causal relationships between them remain elusive. Therefore, we conducted a bidirectional two-sample Mendelian randomization (MR) study to investigate the bidirectional causal effects between these potential risk factors and CRS."
Diel patterns of depth use and swimming activity of post-release greater amberjack (Seriola dumerili) in the northern Gulf of Mexico,"Greater amberjack are active swimmers that occur over a range of depths around reefs and artificial structures. In this study, we describe overall diel patterns of depth use and swimming activity for greater amberjack. We tested for impacts of fishing-related stress on diel patterns, and we describe the potential influence of cyclonic storms on diel behavior and site attachment. Fifty-five fish were tagged with depth and accelerometer tags off coastal Alabama, USA, in three field efforts (FEs): FE1, summer–fall 2018; FE2, spring 2019; and FE3, summer–fall 2020. Fish displayed diel depth patterns that varied among individuals: fish that occupied a narrow depth range midway within the water column, fish that spent time both at mid-water and near bottom, and fish with more generalized patterns. Diel depth use was best predicted by both site depth and field effort, while swimming patterns were best predicted by field effort among tested factors: legal or sublegal sizes, field effort, site, and use of a descender device vs. surface release. Swimming activity was elevated on post-release days 1–5, consistent with predicted impacts of fishing stress. For most fish, however, depth use did not vary appreciably following release. Release with a descender did not prevent altered diel patterns, and thus, barotrauma was not likely a factor. Fish occupied shallower depths when Hurricane Laura (2020) passed south of the study area, and swimming activity was elevated during Hurricane Sally (2020). Our study highlights that depth use and swimming activity of greater amberjack are influenced by multiple factors and recreational fishing discards may impart sublethal stress that results in elevated swimming activity."
Nonnegative spatial factorization applied to spatial genomics,"Nonnegative matrix factorization (NMF) is widely used to analyze high-dimensional count data because, in contrast to real-valued alternatives such as factor analysis, it produces an interpretable parts-based representation. However, in applications such as spatial transcriptomics, NMF fails to incorporate known structure between observations. Here, we present nonnegative spatial factorization (NSF), a spatially-aware probabilistic dimension reduction model based on transformed Gaussian processes that naturally encourages sparsity and scales to tens of thousands of observations. NSF recovers ground truth factors more accurately than real-valued alternatives such as MEFISTO in simulations, and has lower out-of-sample prediction error than probabilistic NMF on three spatial transcriptomics datasets from mouse brain and liver. Since not all patterns of gene expression have spatial correlations, we also propose a hybrid extension of NSF that combines spatial and nonspatial components, enabling quantification of spatial importance for both observations and features. A TensorFlow implementation of NSF is available from https://github.com/willtownes/nsf-paper."
Are you planning to be a radiation oncologist? A survey by the young group of the Italian Association of Radiotherapy and Clinical Oncology (yAIRO),"The Young Section of the Italian Association of Radiotherapy and Clinical Oncology (yAIRO) circulated an online questionnaire survey among residents currently enrolled within Italian radiotherapy residency schools to investigate the profiles, motivations, knowledge of the radiotherapy discipline, organizations and the needs of younger members."
Expansion of human amniotic epithelial cells using condition cell reprogramming technology,"Human amniotic epithelial cells (hAECs) are non-immunogenic epithelial cells that can develop into cells of all three germline lineages. However, a refined clinically reliable method is required to optimize the preparation and banking procedures of hAECs for their successful translation into clinical studies. With the goal of establishing standardized clinically applicable hAECs cultured cells, we described the use of a powerful epithelial cell culture technique, termed Conditionally Reprogrammed Cells (CRC) for ex vivo expansion of hAECs. The well-established CRC culture method uses a Rho kinase inhibitor (Y-27632) and J2 mouse fibroblast feeder cells to drive the indefinite proliferation of all known epithelial cell types. In this study, we used an optimized CRC protocol to successfully culture hAECs in a CRC medium supplemented with xenogen-free human serum. We established that hAECs thrive under the CRC conditions for over 5 passages while still expressing pluripotent stem markers (OCT-4, SOX-2 and NANOG) and non-immunogenic markers (CD80, CD86 and HLA-G) suggesting that even late-passage hAECs retain their privileged phenotype. The hAECs-CRC cells were infected with a puromycin-selectable lentivirus expressing luciferase and GFP (green fluorescent protein) and stably selected with puromycin. The hAECs expressing GFP were injected subcutaneously into the flanks of Athymic and C57BL6 mice to check the tolerability and stability of cells against the immune system. Chemiluminescence imaging confirmed the presence and viability of cells at days 2, 5, and 42 without acute inflammation or any tumor formation. Collectively, these data indicate that the CRC approach offers a novel solution to expanding hAECs in humanized conditions for future clinical uses, while retaining their primary phenotype."
A case of paraovarian tumor of borderline malignancy with decrease of apparent diffusion coefficient value and marked 18F-fluorodeoxyglucose accumulation,"Para-ovarian cysts are occasionally encountered in clinical practice; however, malignant tumors derived from them are rare. Due to its rarity, the characteristic imaging findings of para-ovarian tumors with borderline malignancy (PTBM) are largely unknown. Herein, we report a case of PTBM, along with imaging findings. A 37-year-old woman came to our department with a suspected malignant adnexal tumor. Pelvic contrast-enhanced magnetic resonance imaging (MRI) revealed a solid part within the cystic tumor with a decrease in the apparent diffusion coefficient (ADC) value (1.16 × 10–3 mm2/s). We also performed Positron Emission Tomography–MRI and showed a strong accumulation of 18F-fluorodeoxyglucose (FDG) in the solid part (SUVmax = 14.8). In addition, the tumor appeared to develop independently of the ovary. Because tumor was derived from para-ovarian cyst, we suspected PTBM preoperatively and planned fertility sparing treatment. Pathological examination revealed a serous borderline tumor and PTBM was confirmed. PTBM can have unique imaging characteristics, including a low ADC value and high FDG accumulation. When a tumor appears to develop from para-ovarian cysts, borderline malignancy can be suspected, even if imaging findings suggest malignant potential."
Real-World Findings on the Characteristics and Treatment Exposures of Patients with Hidradenitis Suppurativa from US Claims Data,"Hidradenitis suppurativa (HS) is a chronic, debilitating, and painful inflammatory skin disease that significantly and negatively impacts patients’ quality of life. The prevalence of HS in the USA is estimated to be 0.10%, with worldwide reports suggesting a prevalence closer to 1%. There is limited real-world evidence available on the care of patients with HS. We aimed to evaluate the trends in clinical care and treatment in the patient population with HS in the USA in a real-world setting."
Novel Ni2+/Cu2+ doped Bi2WO6 nanosheets with enhanced photocatalytic performance under visible light,"A series of Ni2+/Cu2+ doped Bi2WO6 nanosheets were successfully fabricated through a simple one-step solvothermal process without any surfactants. Various characterization methods were used to analyze the as-synthesized catalysts. The photocatalytic activity of all catalysts was studied through degradation of rhodamine B (RhB) dyes under visible light illumination. The photocatalytic performance of Bi2WO6 is significantly improved by doping Ni2+ and Cu2+, and the BIW-12 (Ni2+/Cu2+/Bi2WO6 molar ratios is 1:2:100) sample shows the highest photocatalytic activity. Furthermore, the photo-electro-chemistry measurements were carried out to know that BIW-12 exhibits a low charge-transfer resistance and a significant photocurrent density and to further elucidate the band structure for samples prepared. Also, based on the radical species trapping experiments and Mott-Schottky plots, a possible photogenerated carrier transfer mechanism is proposed."
Evaluation and Decomposition of Factors Responsible for Alteration in Streamflow in Lower Watersheds of the Han River Basin Using Different Budyko-Based Functions,"Streamflow is documented as a key element of the hydrological cycle, and alterations in streamflow may result in hydrological disaster. The accurate quantification of streamflow under various climatological and anthropogenic factors, as well as decomposing their respective effects, remains challenging. In this study, we quantified and split the effects of climate variation and human action on streamflow changes in lower watersheds of the Han River. We utilized distinct methodologies and compared their outcomes. The methodologies include Budyko-based curve decomposition, the Budyko-based hydrological elasticity method, the conceptual eco-hydrological method, and the hydrological sensitivity analysis method. Subsequently, the hydrological change point was inspected in 1997. During the baseline period (1966–1997), variations in climate led to changes in the streamflow. In contrast, in the post-baseline period (1998–2013), the variation in the streamflow was attributed to the combined effects of climate variation and human action. Climate variation was observed to be a prominent accountable feature in streamflow alterations. The results obtained from different methodologies appeared to align with each other, showing that 70% to 91% (average 80%) of the alteration in the streamflow occurred in response to variations in climate-related parameters. The contribution from human action was less, accounting for 9% to 30% (average 20%) of the change. Moreover, the relative proportion of effects was perceived to be sensitive to the methods applied and the type of Budyko-based function. Further, the relative impacts of both factors can enhance the uncertainty in the management of water resources. Thus, this information is essential for the execution of water management on the spatial and temporal scales to reduce the risk of hydrological disasters in the watershed."
A Strength Criterion for Deep Rock with Stochastic Fractures via DEM Simulations,"Criteria for rock strength mostly focus on macromechanical parameters, which cannot directly explain the relationship between microscopic fracture characteristics and strength. This paper analyses the strength characteristics of deep jointed rock with stochastic fractures by the distinct element method (DEM) and proposes a new strength criterion. First, an improved bond contact model and the smooth-joint contact model are implemented within the framework of DEM to simulate the characteristics of deep rock. Then, triaxial compression tests on Berea sandstone are also numerically simulated under various confining pressures and fracture intensities (P32). Finally, a strength criterion is proposed and validated based on the numerical and experimental results. The criterion can capture the nonlinear relationship between the major principal stress and the confining pressure and reveal the microscopic fracture characteristics of deep rock. However, the criterion does not consider the influence of the intermediate principal stress. The average deviation between all the predicted strengths and the experimental results is 5.12%, which demonstrates that the criterion has good applicability."
Study on micro-grinding mechanism and surface and subsurface quality of 20 vol% SiCp/Al composites,"A finite element model of single abrasive grinding was established to analyze the material removal during the grinding process and analyze the surface and subsurface defects of the material after grinding. Using the orthogonal test method to machine the surface of the workpiece with a grinding rod of 2 mm grinding head diameter, and to investigate the influence degree of the machining parameters on the roughness. It was concluded that the grinding depth has the most significant effect on surface roughness, followed by the spindle speed and the feed speed, and the minimum roughness of the ground surface obtained was 0.066 µm. The rough surface was simulated by the digital filtering method based on fast Fourier transform (FFT), and the morphological characteristics of the rough surface at Ra = 0.116 µm were described, and the simulated surface was consistent with the detected surface. The laser scanning confocal microscope (LSCM) and scanning electron microscope (SEM) were used for inspection, and the analysis showed that the main removal forms of the enhanced particles were broken, fractured, and pulled out. The surface defects were cracks, pits, and burrs, and the subsurface damages were voids, cracks, and pits."
Energy and exergy analyses of the Kalina system integrated with a two-phase turbine,"The Kalina power cycle can be integrated with a two-phase turbine as a substitute for the expansion valve to yield useful mechanical energy. An energy- and exergy-based mathematical model was formulated to analyze and evaluate the performance of the proposed cycle in this study. Independent parameters, including the base ammonia-water solution concentration, separator pressure, temperature difference in the recuperator, and vapor turbine outlet pressure, were used to analyze the sensitivity of efficiencies. The results show that the proposed cycle is efficient in terms of energy and exergy efficiencies. The two-phase turbine power is much larger than the solution pump power, and the exergy destruction of the turbine is much smaller than that of a throttle valve. The effect of the base solution concentration was dominant. At low concentrations, the energy and exergy efficiency improvements were 140 % and 160 %, respectively. At high concentrations, the substitution was not significant because the solution flow rate through the two-phase turbine was negligible. Furthermore, the efficiency enhancement was notable at a high vapor turbine outlet pressure."
Overexpression of the maize genes ZmSKL1 and ZmSKL2 positively regulates drought stress tolerance in transgenic Arabidopsis,Overexpression in Arabidopsis of the maize shikimate kinase-like genes SKL1 and SKL2 enhances tolerance to drought stress.
WSL214 negatively regulates ROS accumulation and pathogen defense response in rice,WSL214 plays an important role in promoting cellular ROS homeostasis by enhancing catalase activity and reducing photosynthetic ROS production.
Metabolic engineering of Escherichia coli for the production of (R)-α-lipoic acid,To increase the production of (R)-α-lipoic acid directly from octanoic acid using engineered Escherichia coli with the regeneration of S-adenosylmethionine.
Green synthesis of silver nanoparticles from peel extract of Chrysophyllum albidum fruit and their antimicrobial synergistic potentials and biofilm inhibition properties,"Current methods for green synthesis of metal nanoparticles often require continuous harvesting of fresh bio-materials for every synthesis cycle. Practices and procedures that economize bio-materials need to be employed if green synthesis could become a sustainable and eco-friendly method for synthesizing metal nanoparticles. This study explores Chrysophyllum albidum peels (mostly regarded as waste) to prepare silver nanoparticles (Alb-AgNPs). The technique employed in the synthesis allows repeated use of the peels, thus, reducing the heavy dependence on bio-materials. The optical and structural properties of the Alb-AgNPs were studied with Scanning electron microscope, Fourier transform infrared spectrometer, UV-Vis spectrophotometer and powder X-ray diffractometer. The antimicrobial properties of the Alb-AgNPs were studied with selected microorganisms namely; S. aureus, E. coli, K. pneumoniae, B. subtilis, S. mutans, P. aeruginosa, S. typhi, and Candida albicans. High inhibitory activity against the microorganisms were exhibited with MICs ranging from 15.62 to 1000 µg/mL. Again, the Alb-AgNPs showed the ability to enhance the efficacy of standard antimicrobial agents. The results of the combined interaction with standard antibacterial and antifungal agents ranged from synergistic to antagonistic effects against the tested microorganisms. In addition, the Alb-AgNPs could serve as a biofilm inhibitor with the highest percent inhibition of about 92% against methicillin-resistant Staphylococcus aureus. The results from this study thus provide access to the simple, sustainable, economic and eco-friendly synthesis of silver nanoparticles with efficient antimicrobial properties as drug candidates as a means of overcoming the prevailing antibiotic resistance menaces."
Impact of quorum sensing from native peanut phosphate solubilizing Serratia sp. S119 strain on interactions with agronomically important crops,"Bacteria communicate with each other using a language based on the use of autoinducer molecules (AI) to collectively control gene expression through the process known as quorum sensing (QS). The N-acylhomoserine lactones (AHLs) are the most common AIs known in Gram-negative bacteria. Numerous genes encoding QS systems have been reported in plant beneficial endophytic bacterial genomes although there are fewer studies evaluating the participation of QS in the mechanisms of plant growth promotion. The aim of this study was to describe the genetic background and the types of AHLs produced by a phosphate-solubilizing bacterial strain isolated from the roots of peanut Serratia sp. S119, and to evaluate the participation of these AIs in promoting the growth of plants of agronomic importance."
Investigation of hydrodynamics along an embankment generated by a nearby riparian vegetation patch,"Typhoon Hagibis in 2019 caused overflow of embankments. The overflow breached the embankment of the Toki River in Saitama Prefecture, Japan, at a point where its height was relatively low. A field survey showed that grass or woody debris piled up in riparian bamboo vegetation patches growing near the breach location during the flooding. In view of this, a series of flume experiments and numerical simulations with a two-dimensional (2D) k−ɛ Reynolds-averaged Navier–Stokes (RANS) turbulence model were carried out to understand the flow hydrodynamics along the open channel embankment with a vegetation model (VM) and a debris model (DM). Several configurations of the VM gap (i.e. the gap between VM and the flume wall: d) and VM angle (i.e. angle of VM to the flume wall: θ) were considered. The gap was normalized (dnd) with respect to the cross-stream width (w) of the VM (dnd = d/w). When considering the maximum water depth, velocity and bed shear along the side wall, it is recommended that the vegetation patches that satisfy dnd > 0.3 be maintained and that 60°, 90° and 120° patch orientations be avoided."
