title,abstract
A hybrid approach to modeling and control of vehicle height for electronically controlled air suspension,"The control problems associated with vehicle height adjustment of electronically controlled air suspension (ECAS) still pose theoretical challenges for researchers, which manifest themselves in the publications on this subject over the last years. This paper deals with modeling and control of a vehicle height adjustment system for ECAS, which is an example of a hybrid dynamical system due to the coexistence and coupling of continuous variables and discrete events. A mixed logical dynamical (MLD) modeling approach is chosen for capturing enough details of the vehicle height adjustment process. The hybrid dynamic model is constructed on the basis of some assumptions and piecewise linear approximation for components nonlinearities. Then, the on-off statuses of solenoid valves and the piecewise approximation process are described by propositional logic, and the hybrid system is transformed into the set of linear mixed-integer equalities and inequalities, denoted as MLD model, automatically by HYSDEL. Using this model, a hybrid model predictive controller (HMPC) is tuned based on online mixed-integer quadratic optimization (MIQP). Two different scenarios are considered in the simulation, whose results verify the height adjustment effectiveness of the proposed approach. Explicit solutions of the controller are computed to control the vehicle height adjustment system in realtime using an offline multi-parametric programming technology (MPT), thus convert the controller into an equivalent explicit piecewise affine form. Finally, bench experiments for vehicle height lifting, holding and lowering procedures are conducted, which demonstrate that the HMPC can adjust the vehicle height by controlling the on-off statuses of solenoid valves directly. This research proposes a new modeling and control method for vehicle height adjustment of ECAS, which leads to a closed-loop system with favorable dynamical properties."
Dynamic topology multi force particle swarm optimization algorithm and its application,"Particle swarm optimization (PSO) algorithm is an effective bio-inspired algorithm but it has shortage of premature convergence. Researchers have made some improvements especially in force rules and population topologies. However, the current algorithms only consider a single kind of force rules and lack consideration of comprehensive improvement in both multi force rules and population topologies. In this paper, a dynamic topology multi force particle swarm optimization (DTMFPSO) algorithm is proposed in order to get better search performance. First of all, the principle of the presented multi force particle swarm optimization (MFPSO) algorithm is that different force rules are used in different search stages, which can balance the ability of global and local search. Secondly, a fitness-driven edge-changing (FE) topology based on the probability selection mechanism of roulette method is designed to cut and add edges between the particles, and the DTMFPSO algorithm is proposed by combining the FE topology with the MFPSO algorithm through concurrent evolution of both algorithm and structure in order to further improve the search accuracy. Thirdly, Benchmark functions are employed to evaluate the performance of the DTMFPSO algorithm, and test results show that the proposed algorithm is better than the well-known PSO algorithms, such as µPSO, MPSO, and EPSO algorithms. Finally, the proposed algorithm is applied to optimize the process parameters for ultrasonic vibration cutting on SiC wafer, and the surface quality of the SiC wafer is improved by 12.8% compared with the PSO algorithm in Ref. [25]. This research proposes a DTMFPSO algorithm with multi force rules and dynamic population topologies evolved simultaneously, and it has better search performance."
An approach combining periodicity ratio and secondary Poincaré map for characteristics diagnosis of nonlinear oscillatory systems,"A secondary Poincaré map approach is developed in this research for diagnosing the nonlinear characteristics such as quasiperiodic and chaotic responses of a dynamic system. With the secondary Poincaré map approach developed, an approach combining the periodicity ratio method and the secondary Poincaré map approach is established such that all the dynamical characteristics of a nonlinear dynamic system can be systemically and completely identified. An example of an ecological oscillatory system is presented in the research to demonstrate the application of the combined approach. Periodic–quasiperiodic–chaotic region diagrams are generated with the employment of the approach, for a global characterization of this system with consideration of large ranges of system parameters. The approach developed in this research demonstrates effectiveness and efficiency in completely diagnosing the complex dynamical characteristics of nonlinear oscillatory systems, such as periodic, quasiperiodic, chaotic responses of the systems together with those in between periodic and chaotic responses."
Long-term follow up of single-stage anterior cruciate ligament reconstruction and high tibial osteotomy and its relation with posterior tibial slope,Open-wedge high tibial osteotomy is considered to be an effective treatment for medial compartmental osteoarthritis. It is generally admitted that tibial slope increases after open-wedge high tibial osteotomy and decreases after closing-wedge high tibial osteotomy. Young patients with anterior cruciate ligament (ACL) deficiency along with medial compartment osteoarthritis need a combined procedure of ACL reconstruction along with high tibial osteotomy to regain physiological knee kinematics and to avoid chondral damage.
A novel multiplex PCR method for the detection of virulence-associated genes of Escherichia coli O157:H7 in food,"Shiga toxin-producing Escherichia coli O157:H7 (E. coli O157:H7) strains are foodborne infectious agents that cause a number of life-threatening diseases, including hemorrhagic colitis (HC) and hemolytic uremic syndrome (HUS). Shiga toxin 1 (stx1), shiga toxin 2 (stx2), or a combination of both are responsible for most clinical symptoms of these diseases. Hence, various diagnostic methods have been developed so far to detect shiga toxins such as cell culture, ELISA, Rapid Latex Agglutination (RPLA) and hybridization, but due to high costs and labor time in addition to low sensitivity, they have not received much attention. The aim of this study was to develop a complete, rapid and reliable multiplex PCR (mPCR) method by using two pairs of specific primers to detect either the stx1 or the stx2 gene confirms the presence of E.coli O157:H7. The study results show that stx1F/stx1R primers are specific for stx1 and primers stx2F/stx2R are specific for stx2 genes in E. coli O157:H7. The mPCR method with two pairs of primers for amplifying the stx1, stx2 target genes to detect E. coli O157:H7 in food has been set up successfully. Complete method performed well in both types of food matrices with a detection limit of 3 CFU/25 g or mL of food samples. Tests on 180 food samples have shown a specificity value of 93.75 % (95 % confidence interval [CI], 82.83–100), a sensitivity of 100 % (95 % CI, 83.79–99.85 %), and an accuracy of 96.66 % (CI 95 %, 83.41–99.91 %). Interestingly, results indicate that the mPCR performed as well as the traditional culture methods and can reduce the diagnosis time to 2 days. Finally, complete mPCR method was applied to natural samples covering a wide variety of food types proving that the mPCR method was a rapid and reliable screening method for detection of E. coli O157:H7 in food and environmental samples."
Peripheral nerve blocks as the sole anesthetic technique in a patient with severe Duchenne muscular dystrophy,"General anesthesia and central neuraxial blockades in patients with severe Duchenne muscular dystrophy are associated with high risks of complications, including rhabdomyolysis, malignant hyperthermia, hemodynamic instability, and postoperative mechanical ventilation. Here, we describe peripheral nerve blocks as a safe approach to anesthesia in a patient with severe Duchenne muscular dystrophy who was scheduled to undergo surgery. A 22-year-old male patient was scheduled to undergo reduction and internal fixation of a left distal femur fracture. He had been diagnosed with Duchenne muscular dystrophy at 5 years of age, and had no locomotive capability except for that of the finger flexors and toe extensors. He had developed symptoms associated with dyspnea 5 years before and required intermittent ventilation. We blocked the femoral nerve, lateral femoral cutaneous nerve, and parasacral plexus under ultrasound on the left leg. The patient underwent a successful operation using peripheral nerve blocks with no complications. In conclusion general anesthesia and central neuraxial blockades in patients with severe Duchenne muscular dystrophy are unsafe approaches to anesthesia because of hemodynamic instability and respiratory depression. Peripheral nerve blocks are the best way to reduce the risks of critical complications, and are a safe and feasible approach to anesthesia in patients with severe Duchenne muscular dystrophy."
Socialization Effects of Authoritative Parenting and Its Discrepancy on Children,"Authoritative parenting provided by the parent and received by the child offers support and demand to socialize the child, possibly in terms of the performance of taking others’ perspectives and self-esteem. Nevertheless, when the child receives less authoritative parenting than the parent claims to provide, a discrepancy in authoritative parenting between the parent–child pair happens and would be likely to reduce the performance. Such impacts on the performance are the focus of this study. Based on cross-sectional data collected from 223 children (aged 14–21 years) and their parents through self-administered questionnaires, results analyzed from structural equation modeling show that (1) authoritative parents, based on the reports of both the parent and child, engendered a positive direct effect on the child’s perspective taking, which in turn sustained a positive effect on the child’s self-esteem; (2) discrepancy in authoritative parenting between the parent–child pair indicated negative direct effects on both the child’s perspective taking and self-esteem; and (3) the child’s perspective taking significantly mediated, although not totally, the effects of authoritative parenting and its discrepancy on the child’s self-esteem. The present study supports the propositions of symbolic-interactionist theory in explanation of the importance of authoritative parenting and its discrepancy in relation to the child’s development of perspective taking and self-esteem. Implications and future research directions are discussed."
Impact of the substrate dependent polarity distribution in c-axis oriented AlN thin films on the etching behaviour and the piezoelectric properties,"In this work, the influence of substrate properties on the polarization of highly c-axis oriented aluminium nitride (AlN) thin films and as a consequence, on the piezoelectric properties and the wet-chemical etching behaviour is investigated. Therefore, 620 nm thin AlN layers are simultaneously sputter-deposited under nominal unheated substrate conditions on silicon (Si) substrates or on those covered with a sputter-deposited titanium (Ti) film. After wet-chemically etching in a phosphorous acid based solution at 80 °C different residues of AlN remain. Wet-chemical etching of AlN films deposited on Ti results in a high film porosity. In contrast, AlN layers on Si are either hardly attacked or the complete thin film is removed except some remaining conical shaped residues. Furthermore, we demonstrate a change in the measured electro-mechanical properties with changing maximum deposition temperature caused by a self-heating effect of the substrate during the AlN deposition process. The change in piezoelectric properties and the differing etching behaviour is caused by a change in polarity within the AlN layer. These domains are visualized by piezoresponse force microscopy measurements, and are in good agreement with the observed etching results. For layers with mixed polarization, the absolute values of the piezoelectric constant d

33
 are reduced due to the counteraction of piezoelectric domains with opposite polarization."
Autocorrelation descriptor improvements for QSAR: 2DA_Sign and 3DA_Sign,"Quantitative structure–activity relationship (QSAR) is a branch of computer aided drug discovery that relates chemical structures to biological activity. Two well established and related QSAR descriptors are two- and three-dimensional autocorrelation (2DA and 3DA). These descriptors encode the relative position of atoms or atom properties by calculating the separation between atom pairs in terms of number of bonds (2DA) or Euclidean distance (3DA). The sums of all values computed for a given small molecule are collected in a histogram. Atom properties can be added with a coefficient that is the product of atom properties for each pair. This procedure can lead to information loss when signed atom properties are considered such as partial charge. For example, the product of two positive charges is indistinguishable from the product of two equivalent negative charges. In this paper, we present variations of 2DA and 3DA called 2DA_Sign and 3DA_Sign that avoid information loss by splitting unique sign pairs into individual histograms. We evaluate these variations with models trained on nine datasets spanning a range of drug target classes. Both 2DA_Sign and 3DA_Sign significantly increase model performance across all datasets when compared with traditional 2DA and 3DA. Lastly, we find that limiting 3DA_Sign to maximum atom pair distances of 6 Å instead of 12 Å further increases model performance, suggesting that conformational flexibility may hinder performance with longer 3DA descriptors. Consistent with this finding, limiting the number of bonds in 2DA_Sign from 11 to 5 fails to improve performance."
Characterization of Raw and Decopperized Anode Slimes from a Chilean Refinery,"This work characterizes raw and decopperized slimes, with the objective of identifying the phases in these two sub-products. The main phases in copper anodes are metallic copper, including CuO, which are present in free form or associated with the presence of copper selenide or tellurides (Cu2(Se,Te)) and several Cu-Pb-Sb-As-Bi oxides. During electrorefining, the impurities in the anode release and are not deposited in the cathode, part of them dissolving and concentrated in the electrolyte, and others form a raw anode slime that contains Au, Ag, Cu, As, Se, Te and PGM, depending on the composition of the anode. There are several recovery processes, most of which involve acid leaching in the first step to dissolve copper, whose product is decopperized anode slime. SEM analysis revealed that the mineralogical species present in the raw anode slime under study were mainly eucarite (CuAgSe), naumannite (Ag2Se), antimony arsenate (SbAsO4), and lead sulfate (PbSO4). In the case of decopperized slime, the particles were mainly composed of SbAsO4 (crystalline appearance), non-stoichiometric silver selenide (Ag(2−x)Se), and chlorargyrite (AgCl)."
Regional Risk Assessment addressing the impacts of climate change in the coastal area of the Gulf of Gabes (Tunisia),"Sound, cost efficient management strategies in developed coastal zones can be reinforced by a thorough understanding of risks associated with the combination of anthropogenic and natural drivers of change. A Regional Risk Assessment (RRA) methodology was developed for the assessment of the potential impacts of climate change in the Tunisian coastal zone of the Gulf of Gabes. It is based on the use of Multi-Criteria Decision Analysis techniques and Geographic Information Systems and is designed to support the development and prioritization of adaptation strategies. The RRA focuses on sea-level rise and storm surge flooding impacts for human and natural systems, i.e., beaches, wetlands, urban areas, agricultural areas, and terrestrial ecosystems. Results suggest that for both of the studied climate change impacts, i.e., sea-level rise and storm surge flooding, the area potentially exposed is limited to a narrow, low elevation region adjacent to the shoreline. However, the exposed areas showed a high relative risk score, obtained by the integration of exposure and susceptibility factors. Beaches have the lowest relative risk scores, while wetlands and terrestrial ecosystems have the higher relative risk scores. The final outputs of the analysis (i.e., exposure, susceptibility, and risk maps) can support end-users in the establishment of relative priorities for intervention and in the identification of suitable areas for human settlements, infrastructure, and economic activities, thus providing a basis for coastal zoning and land-use planning."
Disentangling the effects of tocilizumab on neutrophil survival and function,"The synovial tissue in rheumatoid arthritis (RA) represents a hypoxic environment with up-regulated pro-inflammatory cytokines and cellular infiltrates including neutrophils. Although inhibition of the interleukin (IL)6 receptor pathway by tocilizumab is a potent treatment option for RA, it may also cause adverse effects such as an occasionally high-grade neutropenia. We analysed the impact of tocilizumab on survival, mediator secretion, oxidative burst, phagocytosis and energy availability of high-dose toll-like receptor (TLR)2/4-stimulated neutrophils (to mimic an arthritis flare) under normoxic versus hypoxic conditions. Human neutrophils were purified, pre-treated with varying doses of tocilizumab, dexamethasone or human IgG1 and high-dose-stimulated with lipopolysaccharide (LPS) alone—triggering TLR2/4-, LPS plus IL6, or left unstimulated. Cells were then incubated under normoxic (18 % O2) or hypoxic (1 % O2) conditions and subsequently analysed. Neutrophil survival and energy availability were significantly decreased by tocilizumab in a dose-dependent manner in high-dose TLR2/4-stimulated cells, but to a greater extent under normoxia as compared to hypoxia. We also found high-dose LPS-stimulated oxidative burst and phagocytosis of neutrophils to be higher under hypoxic versus normoxic conditions, but this difference was reduced by tocilizumab. Finally, we observed that tocilizumab affected neutrophil mediator secretion as a function of oxygen availability. Tocilizumab is known for both beneficial effects and a higher incidence of neutropenia when treating RA patients. Our results suggest that both effects can at least in part be explained by a reduction in neutrophil survival, a dose-dependent inhibition of hypoxia-induced NADPH oxidase-mediated oxidative burst and phagocytosis of infiltrating hypoxic neutrophils and an alteration of mediator secretion."
Oral l-thyroxine liquid versus tablet in patients with hypothyroidism without malabsorption: a prospective study,"No consistent data are present in literature about the effectiveness of levothyroxine (l-T4) liquid formulation in patients without malabsorption. The aim of this study is to compare the effectiveness of l-T4 liquid formulation, with l-T4 tablets, in hypothyroid patients without malabsorption or drug interference. One hundred and fifty two patients were recruited. Patients were switched from the l-T4 therapy in tablets, to liquid l-T4 at the same dosage, 30 min before breakfast. Serum thyrotropic hormone (TSH), free thyroxine (FT4), and free triiodothyronine (FT3) were re-evaluated after 1–3 months (first control) and 5–7 months (second control) from the switch. TSH values significantly declined with respect to the basal value after the switch to liquid l-T4 both at the first control (P < 0.05) and at the second control (P < 0.01); FT4 and FT3 levels were not significantly changed. We show that liquid l-T4 is more effective than l-T4 tablet in controlling TSH levels in hypothyroid patients without malabsorption, gastric disorders, or drug interference."
Effect of High-Dose Simvastatin on Cerebral Blood Flow and Static Autoregulation in Subarachnoid Hemorrhage,Statins may promote vasodilation following subarachnoid hemorrhage (SAH) and improve the response to blood pressure elevation. We sought to determine whether simvastatin increases cerebral blood flow (CBF) and alters the response to induced hypertension after SAH.
The scaling of geographic ranges: implications for species distribution models,"The geographic ranges of many species are responding to ongoing environmental change. Processes operating at different levels of biological organization, with corresponding spatial extents and grains and temporal rates, interact with the evolving configuration of environmental conditions to determine range dynamics."
Trivariate Modeling of Interparental Conflict and Adolescent Emotional Security: An Examination of Mother–Father–Child Dynamics,"Recognizing the significance of interacting family subsystems, the present study addresses how interparental conflict is linked to adolescent emotional security as a function of parental gender. A total of 272 families with a child at 12.60 years of age (133 boys, 139 girls) were invited to participate each year for three consecutive years. A multi-informant method was used, along with trivariate models to test the associations among mothers, fathers, and their adolescent children’s behaviors. The findings from separate models of destructive and constructive interparental conflict revealed intricate linkages among family members. In the model of destructive interparental conflict, mothers and fathers predicted each other’s conflict behaviors over time. Moreover, adolescents’ exposure to negativity expressed by either parent dampened their emotional security. Consistent with child effects models, adolescent emotional insecurity predicted fathers’ destructive conflict behaviors. As for the model of constructive interparental conflict, fathers predicted mothers’ conflict behaviors over time. Adolescents’ exposure to fathers’ constructive conflict behaviors also enhanced their sense of emotional security. Consistent with child effects models, adolescent emotional security predicted mothers’ and fathers’ constructive conflict behaviors. These findings extended the family and the adolescent literature by indicating that family processes are multiidirectional, involving multiple dyads in the study of parents’ and adolescents’ functioning. Contributions of these findings to the understanding of interparental conflict and emotional security in adolescence are discussed."
Adverse event grading following CTCAE v3.0 underestimates hypertensive side effects in patients with glioma treated with Bevacizumab,"Anti-VEGF therapy with Bevacizumab (BEV) is widely used in cases of relapsed high-grade glioma (HGG). Arterial hypertension is a known side effect of anti-VEGF therapy. 42 Patients with relapsed HGG were treated with BEV 10 mg/kg on days 1 and 15 of 28-day cycles in addition to treatment with 40 mg TMZ daily until disease progression, based on magnetic resonance imaging and/or worsening of clinical status. In a retrospective analysis, hypertensive side effects were evaluated as the primary endpoint, while survival information in addition to toxicity was analyzed as secondary endpoint. Grading which employs the Common Terminology Criteria for Adverse Events (CTCAE) version 4.0 detected hypertensive events with a significantly higher sensitivity than CTCAE version 3.0. The rate of severe hypertensive events observed as CTCAE ≥ °3 were 9.5 % in version 3.0 and 45.2 % in version 4.0. The results presented here indicate that CTCAE version 3.0 may underreport the incidence and grade of BEV-induced hypertension within clinical trials. As hypertension has not only long-term, but also severe short-term side effects, we suggest that arterial hypertension under BEV should be scored according to CTCAE version 4.0 to avoid clinically relevant hypertension-related adverse events in these patients."
The Influence of Early Experiences and Adult Attachment on the Exhibition of the Sexual Double Standard,"The sexual double standard is the phenomenon whereby men and women are judged differently for the same sexual behavior. The purpose of the present study was to investigate the potential relationship between life history theory, attachment theory and the sexual double standard. Life history theory posits that one’s upbringing (e.g., quality of early relationship with one’s parents) may have implications for one’s future mating strategies, especially for women. Furthermore, adult attachment orientation often influences individuals’ feelings toward sexual behavior. To address the relationship between these variables, we had participants complete questionnaires regarding their early relationships with their parents and their current attachment regarding romantic partners. Participants then evaluated a target individual who reported having 1 or 12 sexual partners (N = 154). Results showed that female participants’ early relationships with their parents and their current attachment avoidance predicted their exhibition of the double standard. Results are discussed in the context of theoretical and empirical implications."
An approach combining periodicity ratio and secondary Poincaré map for characteristics diagnosis of nonlinear oscillatory systems,"A secondary Poincaré map approach is developed in this research for diagnosing the nonlinear characteristics such as quasiperiodic and chaotic responses of a dynamic system. With the secondary Poincaré map approach developed, an approach combining the periodicity ratio method and the secondary Poincaré map approach is established such that all the dynamical characteristics of a nonlinear dynamic system can be systemically and completely identified. An example of an ecological oscillatory system is presented in the research to demonstrate the application of the combined approach. Periodic–quasiperiodic–chaotic region diagrams are generated with the employment of the approach, for a global characterization of this system with consideration of large ranges of system parameters. The approach developed in this research demonstrates effectiveness and efficiency in completely diagnosing the complex dynamical characteristics of nonlinear oscillatory systems, such as periodic, quasiperiodic, chaotic responses of the systems together with those in between periodic and chaotic responses."
Bifurcation analysis in a modified Lesile–Gower model with Holling type II functional response and delay,"In this paper, a modified Lesile–Gower predator–prey system with delay is considered. The existence of Hopf bifurcations at the positive equilibrium is established by analyzing the distribution of the characteristic values. Furthermore, different to previous papers, a multiple time scale technique is employed to calculate the normal form on the center manifold of delay differential equations, which is much easier to implement in practice than the conventional method, center manifold reduction. Finally, to verify our theoretical predictions, some numerical simulations are also included."
Non-isolating Bondage in Graphs,"A dominating set of a graph \(G = (V,E)\) is a set D of vertices of G such that every vertex of \(V(G){\setminus }D\) has a neighbor in D. The domination number of a graph G, denoted by \(\gamma (G)\), is the minimum cardinality of a dominating set of G. The non-isolating bondage number of G, denoted by \(b'(G)\), is the minimum cardinality among all sets of edges \(E' \subseteq E\) such that \(\delta (G-E') \ge 1\) and \(\gamma (G-E') > \gamma (G)\). If for every \(E' \subseteq E\) we have \(\gamma (G-E') = \gamma (G)\) or \(\delta (G-E') = 0\), then we define \(b'(G) = 0\), and we say that G is a \(\gamma \)-non-isolatingly strongly stable graph. First we discuss various properties of non-isolating bondage in graphs. We find the non-isolating bondage numbers for several classes of graphs. Next we show that for every non-negative integer, there exists a tree having such non-isolating bondage number. Finally, we characterize all \(\gamma \)-non-isolatingly strongly stable trees."
An evolutionary model of bi-flux diffusion processes,"In previous papers, we presented a new theory of bi-flux diffusion processes. The bi-flux consists of the simultaneous flux of two sets of particles scattering with two distinct velocities. The first set obeys the classical Fick’s law, it is the primary flux. The complementary set follows a new law, it is the secondary flux. The primary and secondary fluxes are excited into two distinct energy states. The fundamental energy source for the primary flux is the translational energy or active energy. For the secondary flux, linear and angular momentum, both, contribute to the excitation state. Two cases are analyzed. The first one refers to an isolated system in a particular phase state S1 where active energy decreases continuously. The system tends to an energy state where active energy is absent. In the second case, the system is in a different phase state S2 where active energy increases continuously. The system recovers active energy and tends to a pure Fickian diffusion process. In both processes, the fractions representing the density distribution functions for the primary and secondary fluxes vary with time. It is remarkable that the fourth order equation provides a consistent approach to take into account the rotational energy which otherwise would not be possible with the classical theory. A particular law for the variation of the fraction of particles following Fick’s law is derived. A notion of entropy related to the particular energy states is introduced. Selected examples are presented showing the concentration profile evolution for different rates of energy transfer."
Childhood growth in boys with congenital hypogonadotropic hypogonadism,We describe childhood growth patterns in a series of well-characterized patients with congenital hypogonadotropic hypogonadism (CHH) with special emphasis on genotype–phenotype correlation.
A study of microRNAs from dried blood spots in newborns after perinatal asphyxia: a simple and feasible biosampling method,"The potential of microRNAs (miRNAs) as bedside biomarkers in selecting newborns with hypoxic-ischemic encephalopathy (HIE) for neuroprotection has yet to be explored. Commonly, blood-based biomarker tests use plasma or serum which don’t allow evaluation of both intracellular and extracellular changes."
The transcriptome of nitrofen-induced pulmonary hypoplasia in the rat model of congenital diaphragmatic hernia,We currently do not know how the herbicide nitrofen induces lung hypoplasia and congenital diaphragmatic hernia in rats. Our aim was to compare the differentially expressed transcriptome of nitrofen-induced hypoplastic lungs to control lungs in embryonic day 13 rat embryos before the development of embryonic diaphragmatic defects.
Medium- to Long-Term Impact of Rotavirus Vaccination on Hospital Care in Belgium: A 7-Year Follow-Up of the Rotavirus Belgium Impact Study (RotaBIS),"Rotavirus (RV) vaccination was introduced in Belgium in 2006. With the high uptake it had (>85%), a sharp decline in hospitalizations was observed during the first years after vaccine introduction. The objective of this study was to investigate whether this decline was maintained and to simulate projections."
Do teas rich in antioxidants reduce the physicochemical and peroxidative risk factors for calcium oxalate nephrolithiasis in humans? Pilot studies with Rooibos herbal tea and Japanese green tea,"Several experimental and animal studies have demonstrated that substances rich in antioxidants can reduce the physicochemical and peroxidative risk factors for calcium oxalate (CaOx) renal stone formation in urine and blood. However, there are very few such investigations in humans. In the present pilot study, two varieties of tea, a green one from Japan (JGT) and a herbal one from South Africa (Rooibos) (RT), both rich in antioxidants, were administered to a group of CaOx stone formers (SF) (n = 8) for 30 days. Both teas were analysed for polyphenols by high-performance liquid chromatography and for minerals by plasma atomic and optical emission spectroscopy. 24 h urines (baseline and day 30) were analysed for lithogenic factors. CaOx metastable limits and crystal nucleation and growth kinetics were also determined in each urine sample. Deposited crystals were inspected by scanning electron microscopy. Blood samples were collected (baseline and day 30). Biomarkers of oxidative stress including plasma and urinary thiobarbituric acid reactive substances (TBARS) and urinary N-acetyl-β-D-glucosaminidase (NAG) were also determined. Urinary physicochemical risk factors were also investigated after ingestion of RT for 30 days in two control groups (CG1 and CG2), the latter one of which consisted of habitual JGT drinkers. Statistical analyses were performed using Wilcoxon signed rank tests and Mann–Whitney tests for paired and independent measurements, respectively. Several flavonoids and catechins were quantified in RT and JGT, respectively, confirming that both teas are rich sources of antioxidants. Mineral content was found to be far below dietary reference intakes. There were no significant changes in any of the urinary physicochemical or peroxidative risk factors in the control groups or in SF, except for the supersaturation (SS) of brushite (Bru) which decreased in the latter group after ingestion of JGT. Crystal morphology showed a tendency to change from mixed CaOx mono- and di-hydrate to monohydrate after ingestion of each tea. Since the latter form has a stronger binding affinity for epithelial cells, this effect is not protective. Analysis of the physicochemical and peroxidative risk factors in CG1 and CG2 did not reveal any evidence of a synergistic effect between the two teas. Paradoxically, baseline risk factors in the habitual JGT control group were significantly raised relative to those in CG1. Our preliminary results suggest that ingestion of RT and JGT does not reduce the risk factors for CaOx stone formation in humans, but these findings need to be tested in further studies involving much larger sample sizes."
A comment on ‘resolving spurious regressions and serially correlated errors’,"In order to diminish size distortions of the t test in a time series linear specification, Agiakloglou (Agiakloglou in Empir Econ, 45(3):1361–1366, 2013) proposed to (1) include the first lag of the dependent variable as a regressor or (2) estimate it using the first differences of the variables. He provided finite-sample evidence to support his proposal. In this paper, we extend the Monte Carlo experiment to different data-generating processes and calculate the asymptotic behavior of the modified specifications. We show that including the lag of the dependent variable as a regressor reduces size distortions when the variables are driftless unit roots, but this approach does not hold under the presence of long memory, nonlinearities, or structural breaks."
Evaluating and Reporting the Immunogenicity Impacts for Biological Products—a Clinical Pharmacology Perspective,"Immunogenicity assessment is important for biological products due to potential impacts of immunogenicity on safety and efficacy. We reviewed the prescribing information and the FDA’s clinical pharmacology review of 121 approved biological products for evaluating and reporting of immunogenicity data. Of the 121 products, 89% (n = 108) reported the incidence of immunogenicity and 49% (n = 59) reported immunogenicity impact on efficacy. However, only 26% (n = 31) reported whether the immunogenicity affected pharmacokinetics. A subset of 16 products reported effects of anti-drug antibodies (ADA) on both systemic clearance and efficacy; 8 of 16 products had increased systemic clearance coinciding with reduced efficacy, and 6 of 16 products had no changes in either clearance or efficacy. Factors contributing to infrequent reporting of the ADA effect on exposure and methods for determining the effect of ADA on exposure are summarized. Measuring ADA and drug concentrations concurrently over time enables the evaluation of ADA impact on pharmacokinetics. Within-subject comparison of concentration data (before vs. after ADA formation) is a useful alternative to between-subject (ADA+ vs. ADA−) comparison when sample size is limited or when the majority of subjects developed ADA. The biological complexity of immune responses presents challenges to quantifying the ADA impact on pharmacokinetics using model-based methods. Our findings support that pharmacokinetic exposure is more sensitive than efficacy endpoints for evaluating ADA effects. A decrease in drug concentration due to formation of ADA during treatment can serve as an early indicator for potential reduced efficacy occurring at a later time."
Mechanical Properties of Mg-Gd and Mg-Y Solid Solutions,"The mechanical properties of Mg-Gd and Mg-Y solid solutions have been studied under uniaxial tension and compression between 4 K and 298 K (−269 °C and 25 °C). The results reveal that Mg-Gd alloys exhibit higher strength and ductility under tension and compression attributed to the more effective solid solution strengthening and grain-boundary strengthening effects. Profuse twinning has been observed under compression, resulting in a material texture with strong dominance of basal component parallel to compression axis. Under tension, twining is less active and the texture evolution is controlled mostly by slip. The alloys exhibit pronounced yield stress asymmetry and significantly different work-hardening behavior under tension and compression. Increasing of Gd and/or Y concentration leads to the reduction of the tension–compression asymmetry due to the weakening of the recrystallization texture and more balanced twinning and slip activity during plastic deformation. The results suggest that under compression of Mg-Y alloys slip is more active than twinning in comparison to Mg-Gd alloys."
Insight into the Consolidation Mechanism of Oxidized Pellets Made from the Mixture of Magnetite and Chromite Concentrates,"To produce more competitive stainless steel products, the utilization of low-cost chromite concentrate is of great importance. In a previous study, a high-quality product pellet (CMP) for blast furnace smelting process made from a mixture of 40 wt pct chromite and 60 wt pct magnetite concentrates was manufactured by a high-pressure grinding rollers pretreatment. In this work, an insight into the consolidation mechanism of CMP is taken in comparison with the oxidized pellets (MP) made from 100 pct magnetite concentrate by adopting the scanning electron microscopy, energy-dispersive spectrometer, and X-ray diffractometer. The mineralogy of the pellets and the morphology of the preheated and roasted mineral particles are demonstrated. To gain better understanding of the consolidation mechanism of CMP, the thermodynamics of chromite–magnetite spinel system and hematite–sesquioxide corundum system in air are considered by using FactSage software. It can be found that the solid-state bonding is the dominant form in the consolidation of CMP, which mainly depends on the recrystallization of hematite, the solid solution bonding in adjacent areas of both magnetite–chromite particles and chromite–chromite particles. The latter two bonds rely on the formation of the miscible sesquioxide and spinel solid solution at the contact areas of particles, which is largely affected by the oxidizability of magnetite and chromite spinels. When more chromite concentrate is blended, the weak bonding among the chromite particles gradually becomes the dominant factor, which will lead to the decrease of the mechanical strength of fired pellets. The presence of a small quantity of siliceous liquid phase in CMP is believed to be beneficial to the hardening by accelerating the ion diffusion rate and forming slag bonds."
Preliminary study on liver function changes after trisectionectomy with versus without prior portal vein embolization,"Post-hepatectomy liver failure (PHLF) is the major risk factor for mortality after hepatectomy. Preoperative planning of the future liver remnant volume reduces PHLF rates; however, future liver remnant function (FLR-F) might have an even stronger predictive value. In this preliminary study, we used a new method to calculate FLR-F by the LiMAx test and computer tomography-assisted volumetric-analysis to visualize liver function changes after portal vein embolization (PVE) before extended hepatectomy."
