title,abstract
Characterization of the complete chloroplast genome sequence of Dalbergia species and its phylogenetic implications,"The pantropical plant genus Dalbergia comprises approximately 250 species, most of which have a high economic and ecological value. However, these species are among the most threatened due to illegal logging and the timber trade. To enforce protective legislation and ensure effective conservation of Dalbergia species, the identity of wood being traded must be accurately validated. For the rapid and accurate identification of Dalbergia species and assessment of phylogenetic relationships, it would be highly desirable to develop more effective DNA barcodes for these species. In this study, we sequenced and compared the chloroplast genomes of nine species of Dalbergia. We found that these chloroplast genomes were conserved with respect to genome size, structure, and gene content and showed low sequence divergence. We identified eight mutation hotspots, namely, six intergenic spacer regions (trnL-trnT, atpA-trnG, rps16-accD, petG-psaJ, ndhF-trnL, and ndhG-ndhI) and two coding regions (ycf1a and ycf1b), as candidate DNA barcodes for Dalbergia. Phylogenetic analyses based on whole chloroplast genome data provided the best resolution of Dalbergia, and phylogenetic analysis of the Fabaceae showed that Dalbergia was sister to Arachis. Based on comparison of chloroplast genomes, we identified a set of highly variable markers that can be developed as specific DNA barcodes."
Passenger sequences can promote interlaced dimers in a common variant of the maltose-binding protein,"The maltose-binding protein (MBP) is one of the most frequently used protein tags due to its capacity to stabilize, solubilize and even crystallize recombinant proteins that are fused to it. Given that MBP is thought to be a highly stable monomeric protein with known characteristics, fused passenger proteins are often studied without being cleaved from MBP. Here we report that a commonly used engineered MBP version (mutated to lower its surface entropy) can form interlaced dimers when fused to short protein sequences derived from the focal adhesion kinase (FAK) or the homologous protein tyrosine kinase 2 (PYK2). These MBP dimers still bind maltose and can interconvert with monomeric forms in vitro under standard conditions despite a contact surface of more than 11,000 Å2. We demonstrate that both the mutations in MBP and the fused protein sequences were required for dimer formation. The FAK and PYK2 sequences are less than 40% identical, monomeric, and did not show specific interactions with MBP, suggesting that a variety of sequences can promote this MBP dimerization. MBP dimerization was abrogated by reverting two of the eight mutations introduced in the engineered MBP. Our results provide an extreme example for induced reversible domain-swapping, with implications for protein folding dynamics. Our observations caution that passenger-promoted MBP dimerization might mislead experimental characterization of the fused protein sequences, but also suggest a simple mutation to stop this phenomenon."
Detection of Potato ring rot Pathogen Clavibacter michiganensis subsp. sepedonicus by Loop-mediated isothermal amplification (LAMP) assay,"Clavibacter michiganensis subsp. sepedonicus (CMS) is an important bacterial plant pathogen causing potato ring rot disease. Rapid diagnosis of CMS is crucial because of the economic losses caused by serious harvest losses. Although there are serological tests used in the rapid diagnosis of CMS, they are not widely used because of their low sensitivity. The DNA-based PCR methods, which are highly sensitive, do not have the possibility of on-site diagnosis, especially since they require serious laboratory infrastructure. In recent years, scientists have been working on alternative amplification methods to develop DNA-based point of care (POC) diagnostic methods. Accordingly, the loop-mediated isothermal amplification (LAMP) method, which was developed in the early 2000s, provides an important convenience for DNA-based tests to use in the field. Due to the unique design of primers, more amplification products could be create in a shorter time than conventional amplification methods without needing a temperature cycle, and it can be applied with the aid of a simple heater without requiring a laboratory environment. In this study, efficient LAMP method for the detection of CMS has optimized. For device-independent detection of LAMP products, colorimetric method and LFD has used."
Anti-protozoal activity of extracts from chicory (Cichorium intybus) against Cryptosporidium parvum in cell culture,"Cryptosporidium spp. are responsible for severe public health problems and livestock production losses. Treatment options are limited to only one drug available for human and bovine cryptosporidiosis, respectively, and both drugs exhibit only partial efficacy. Sesquiterpene lactones (SL) are plant bioactive compounds that function as a defence mechanism against herbivores. SL have demonstrated anti-parasitic properties against a range of parasitic taxa but knowledge about their anti-Cryptosporidium efficacy is limited. The effect of SL-rich leaf and root extracts from chicory (Cichorium intybus cv. Spadona) was investigated using human colon adenocarcinoma (HCT-8) cells infected with Cryptosporidium parvum. C. parvum oocysts were inoculated onto the cell monolayer and i) incubated for 4 hours with extracts (leaf and root extracts 300, 150, 75, 37.5, 18.75 and 9.375 μg/mL) in triplicates followed by incubation in bioactive free media (sporozoite invasion assays) or ii) incubated for 4 hours in bioactive free media followed by 48-hours incubation with extracts (growth inhibition assays). Extract toxicity on HCT-8 cells was assessed via water-soluble tetrazolium (WST)-1 assay prior to quantifying parasitic growth via immunofluorescence. Both extracts demonstrated dose-dependent inhibition in the growth inhibition assays (p = < 0.0001 for both extracts) but not in the invasion assays. Anti-parasitic activity did not appear to be solely related to SL content, with the extract with lower SL content (leaf) exhibiting higher inhibition at 300 μg/ml. However, given the limited treatment options available for Cryptosporidium spp., our study encourages further investigation into the use of chicory extracts to identify novel active compound(s) inhibiting these protozoa."
Bleomycin hydrolase regulates the release of chemokines important for inflammation and wound healing by keratinocytes,"Bleomycin hydrolase (BLMH) is a well-conserved cysteine protease widely expressed in several mammalian tissues. In skin, which contains high levels of BLMH, this protease is involved in the degradation of citrullinated filaggrin monomers into free amino acids important for skin hydration. Interestingly, the expression and activity of BLMH is reduced in patients with atopic dermatitis (AD) and psoriasis, and BLMH knockout mice acquire tail dermatitis. Apart from its already known function, we have discovered a novel role of BLMH in the regulation of inflammatory chemokines and wound healing. We show that lowered BLMH levels in keratinocytes result in increased release of the pro-inflammatory chemokines CXCL8 and GROα, which are upregulated in skin from AD patients compared to healthy individuals. Conditioned media from keratinocytes expressing low levels of BLMH increased chemotaxis by neutrophils and caused a delayed wound healing in the presence of low-level TNFα. This defective wound healing was improved by blocking the shared receptor of CXCL8 and GROα, namely CXCR2, using a specific receptor antagonist. Collectively, our results present a novel function of BLMH in regulating the secretion of chemokines involved in inflammation and wound healing in human keratinocytes."
Response of Near-Inertial Shear to Wind Stress Curl and Sea Level,"Near-inertial waves (NIWs) contain a pronounced portion of shear energy in the internal wave field and is of great importance to deep ocean mixing. However, accurate simulation of NIWs remains a challenge. Here we analyzed 3-year long mooring observation of velocity profiles over 80–800 m to study the responses of near-inertial downward shear to varying wind stress curls and sea level anomalies (SLAs). It is demonstrated that moderate (even weak) cyclone makes more contributions to enhanced shear below the pycnocline than very strong cyclone. Because very strong curl can stall the downward propagation of large shear. The large positive and negative SLAs cause the accumulation of large shear in the lower and upper parts of the pycnocline through inducing downwelling and upwelling motions, respectively. Time variation of near-inertial shear was strongly influenced by cases of large curls and interannual variation of SLA, and thus did not follow the seasonal variation of wind stress. Our analyses suggest that matched fields of wind stress curl and SLA, and well representing the ocean response to moderate cyclone are needed in simulating the role of NIWs on mixing."
Effects of Chikungunya virus immunity on Mayaro virus disease and epidemic potential,"Mayaro virus (MAYV) causes an acute febrile illness similar to that produced by chikungunya virus (CHIKV), an evolutionary relative in the Semliki Forest virus complex of alphaviruses. MAYV emergence is typically sporadic, but recent isolations and outbreaks indicate that the virus remains a public health concern. Given the close phylogenetic and antigenic relationship between CHIKV and MAYV, and widespread distribution of CHIKV, we hypothesized that prior CHIKV immunity may affect MAYV pathogenesis and/or influence its emergence potential. We pre-exposed immunocompetent C57BL/6 and immunocompromised A129 or IFNAR mice to wild-type CHIKV, two CHIKV vaccines, or a live-attenuated MAYV vaccine, and challenged with MAYV. We observed strong cross-protection against MAYV for mice pre-exposed to wild-type CHIKV, and moderately but significantly reduced cross-protection from CHIKV-vaccinated animals. Immunity to other alphavirus or flavivirus controls provided no protection against MAYV disease or viremia. Mechanistic studies suggested that neutralizing antibodies alone can mediate this protection, with T-cells having no significant effect on diminishing disease. Finally, human sera obtained from naturally acquired CHIKV infection cross-neutralized MAYV at high titers in vitro. Altogether, our data suggest that CHIKV infection can confer cross-protective effects against MAYV, and the resultant reduction in viremia may limit the emergence potential of MAYV."
High heritability of coral calcification rates and evolutionary potential under ocean acidification,"Estimates of heritability inform evolutionary potential and the likely outcome of many management actions, but such estimates remain scarce for marine organisms. Here, we report high heritability of calcification rate among the eight most dominant Hawaiian coral species under reduced pH simulating future ocean conditions. Coral colonies were sampled from up to six locations across a natural mosaic in seawater chemistry throughout Hawaiʻi and fragmented into clonal replicates maintained under both ambient and high pCO2 conditions. Broad sense heritability of calcification rates was high among all eight species, ranging from a low of 0.32 in Porites evermanni to a high of 0.61 in Porites compressa. The overall results were inconsistent with short-term acclimatization to the local environment or adaptation to the mean or ideal conditions. Similarly, in ‘local vs. foreign’ and ‘home vs. away’ tests there was no clear signature of local adaptation. Instead, the data are most consistent with a protected polymorphism as the mechanism which maintains differential pH tolerance within the populations. Substantial individual variation, coupled with high heritability and large population sizes, imply considerable scope for natural selection and adaptive capacity, which has major implications for evolutionary potential and management of corals in response to climate change."
Predicting Effective Diffusivity of Porous Media from Images by Deep Learning,"We report the application of machine learning methods for predicting the effective diffusivity (De) of two-dimensional porous media from images of their structures. Pore structures are built using reconstruction methods and represented as images, and their effective diffusivity is computed by lattice Boltzmann (LBM) simulations. The datasets thus generated are used to train convolutional neural network (CNN) models and evaluate their performance. The trained model predicts the effective diffusivity of porous structures with computational cost orders of magnitude lower than LBM simulations. The optimized model performs well on porous media with realistic topology, large variation of porosity (0.28–0.98), and effective diffusivity spanning more than one order of magnitude (0.1 ≲ De < 1), e.g., >95% of predicted De have truncated relative error of <10% when the true De is larger than 0.2. The CNN model provides better prediction than the empirical Bruggeman equation, especially for porous structure with small diffusivity. The relative error of CNN predictions, however, is rather high for structures with De < 0.1. To address this issue, the porosity of porous structures is encoded directly into the neural network but the performance is enhanced marginally. Further improvement, i.e., 70% of the CNN predictions for structures with true De < 0.1 have relative error <30%, is achieved by removing trapped regions and dead-end pathways using a simple algorithm. These results suggest that deep learning augmented by field knowledge can be a powerful technique for predicting the transport properties of porous media. Directions for future research of machine learning in porous media are discussed based on detailed analysis of the performance of CNN models in the present work."
Ginsenoside Rb1 exerts antiarrhythmic effects by inhibiting INa and ICaL in rabbit ventricular myocytes,"Ginsenoside Rb1 exerts its pharmacological action by regulating sodium, potassium and calcium ion channels in the membranes of nerve cells. These ion channels are also present in cardiomyocytes, but no studies have been reported to date regarding the effects of Rb1 on cardiac sodium currents (INa), L-type calcium currents (ICaL) and action potentials (APs). Additionally, the antiarrhythmic potential of Rb1 has not been assessed. In this study, we used a whole-cell patch clamp technique to assess the effect of Rb1 on these ion channels. The results showed that Rb1 inhibited INa and ICaL, reduced the action potential amplitude (APA) and maximum upstroke velocity (Vmax), and shortened the action potential duration (APD) in a concentration-dependent manner but had no effect on the inward rectifier potassium current (IK1), delayed rectifier potassium current (IK) or resting membrane potential (RMP). We also designed a pathological model at the cellular and organ level to verify the role of Rb1. The results showed that Rb1 abolished high calcium-induced delayed afterdepolarizations (DADs), depressed the increase in intracellular calcium ([Ca2+]i), relieved calcium overload and protected cardiomyocytes. Rb1 can also reduce the occurrence of ventricular premature beats (VPBs) and ventricular tachycardia (VT) in ischemia-reperfusion (I-R) injury."
Acquisition of chopstick-operation skills with the non-dominant hand and concomitant changes in brain activity,"Despite their common use as eating utensils in East Asia, chopsticks require complex fine motor-skills for adequate operation and are thus most frequently used with the dominant hand; however, the effect of training time on the proficiency of using chopsticks with the non-dominant hand, as well as the brain activity underlying changes in skill, remain unclear. This study characterised the effect of time spent training in chopstick operation with the non-dominant hand on chopstick-use proficiency and the related brain activity to obtain data that may help individuals who are obliged to change handedness due to neurological disease to learn to use their non-dominant hand in performing daily activities. Thirty-two healthy right-handed students were randomly allocated to training (n = 16) or control (n = 16) groups; the former received 6 weeks of training in chopstick use with their non-dominant (left) hand, and the latter received none. After training, significant improvements in the execution speed and smoothness of upper extremity joints were observed in the training group. Moreover, left dorsolateral prefrontal cortex activity significantly decreased, and bilateral premotor cortex activity significantly increased across training. These results indicated that 6 weeks of chopstick training with the non-dominant hand effectively improved chopstick operation."
Regulatory Role of PlaR (YiaJ) for Plant Utilization in Escherichia coli K-12,"Outside a warm-blooded animal host, the enterobacterium Escherichia coli K-12 is also able to grow and survive in stressful nature. The major organic substance in nature is plant, but the genetic system of E. coli how to utilize plant-derived materials as nutrients is poorly understood. Here we describe the set of regulatory targets for uncharacterized IclR-family transcription factor YiaJ on the E. coli genome, using gSELEX screening system. Among a total of 18 high-affinity binding targets of YiaJ, the major regulatory target was identified to be the yiaLMNOPQRS operon for utilization of ascorbate from fruits and galacturonate from plant pectin. The targets of YiaJ also include the genes involved in the utilization for other plant-derived materials as nutrients such as fructose, sorbitol, glycerol and fructoselysine. Detailed in vitro and in vivo analyses suggest that L-ascorbate and α-D-galacturonate are the effector ligands for regulation of YiaJ function. These findings altogether indicate that YiaJ plays a major regulatory role in expression of a set of the genes for the utilization of plant-derived materials as nutrients for survival. PlaR was also suggested to play protecting roles of E. coli under stressful environments in nature, including the formation of biofilm. We then propose renaming YiaJ to PlaR (regulator of plant utilization)."
Developing a Fuzzy Verification Method of Performance Improvement Using Satisfaction Index,"Performance evaluation matrix (PEM) has captured many scholars’ attention and has been widely used to a variety of industry fields to evaluate their efficiency performance. The data mainly come from the collection of questionnaires in which customers’ varied opinions are enquired; however, Likert scale will be modified to fuzzy linguistic scale due to some uncertainty aspect in the linguistic data. In contrast, the major flaw of some researches was that they failed to present a verification approach with statistical inference to confirm the effectiveness of the improvement. Regarding to the related issues, Chen et al. (2018a) use discrimination index in reliance section to establish fuzzy membership function; subsequently, they propose fuzzy hypothesis testing to locate critical-to-quality (CTQ) so as to make further improvement. Following the same logic, this paper uses the identical process to develop the fuzzy verification method of the improvement efficiency for CTQ. Finally, this paper puts forward a numerical example to demonstrate application of the proposed verification model. The result means that there is sufficient evidence showing that performance improvement is poor and non-effective. Thus, manager should adopt otherwise measures to improve. Obviously, the method proposed particularly highlights the reduction of sampling error, shies away from the complexity inherent in fuzzy semantic collection, overcomes the uncertainty in the collected data, and increases the reliability of evaluation method."
Protective effects of fennel essential oil against oxidative stress and genotoxicity induced by the insecticide triflumuron in human colon carcinoma cells,"The increased use of pesticides is the origin of multiple damages to the environment and to humans; thus, the search for new strategies to reduce or even protect the toxic effects caused by these synthetic products became a necessity. In this context, our study attempted to evaluate the protective effects of fennel essential oil (FEO), the main essential oil extracted from Faeniculum vulgare Mill., a plant with aromatic, flavorful, and medicinal uses, against toxicity induced by an insecticide—triflumuron (TFM)—in human carcinoma cells (HCT116). Our methodological approach consists of the cytotoxicity assay starting with the cell viability test, the ROS generation, the malondialdehyde (MDA) production, the DNA fragmentation, and the measurement of some antioxidant enzymes activities such as catalase (CAT) and superoxide dismutase (SOD). Also, we measured the mitochondrial transmembrane potential. The outcome of the current study showed clearly that after 2 h of HCT 116 cell pretreatment with FEO, there were increase in cell viability, reduction in ROS generation, and modulation in CAT and SOD activities induced by TFM. In the same manner, significant decreases in MDA levels were found. Mainly, the results indicated a perceptible decrease in DNA damages and a significant reduction in the mitochondrial membrane potential loss. Our work demonstrates that FEO can be an important protector against toxic effects induced by TFM in HCT 116 cells."
Determining the carrying capacity and environmental risks of livestock and poultry breeding in coastal areas of eastern China: an empirical model,"The scale of regional livestock and poultry breeding (LPB) is generally not determined by the supporting capacity (fodder supply), but by the environmental carrying capacity of wastes from the LPB. The soil’s own nutrient-supplying capacity used to be overlooked, which consequently produced an inaccurate result of carrying capacity estimation of the LPB. An empirical method was, therefore, employed to evaluate the soil’s own nutrient-supplying capacity and further determine the carrying capacity and environmental risks of the LPB accurately. Thirteen counties along the coast of Jiangsu were selected to conduct this study, according to the framework of planting-breeding balance. Our results indicate that, including the soil’s own nutrient-supplying capacity in the estimation of the carrying capacity of the LPB, it can reduce the original carrying capacity by 50%. This suggests that our empirical method can significantly increase the accuracy of estimating the carrying capacity of the LPB. The carrying capacity of the LPB in the study area varies from 1.5 to 48.08 pigs/hm2, with a mean of 14 pigs/hm2 based on phosphorus (P) balance. Furthermore, four sub-regions (Ganyu, Dongtai, Dafeng, and Guannan) that have a high P pollution risk should focus on controlling the scale of the LPB. The nitrogen (N) pollution risk in the study area is generally low. Results suggest that the soil’s own nutrient-supplying capacity plays an important role in estimating the carrying capacity of the LPB accurately. This study can provide insights on reducing environmental risks of the LPB, which may be beneficial for decision makers."
Manure amendment increased the abundance of methanogens and methanotrophs but suppressed the type I methanotrophs in rice paddies,"Methane (CH4) emission is the consequence of CH4 production and consumption performed by methanogens and methanotrophs, respectively. Fertilization is an important factor that regulates the behavior of methanogens and methanotrophs; however, the effect of manure and rice straw addition combined with inorganic fertilizers on these communities is not well understood. This study aimed to explore how manure and rice straw amendments together with inorganic fertilizers influenced the methanogenic and methanotrophic communities in a 31-year fertilized rice paddy. Manure amendment significantly increased the abundance of mcrA and pmoA genes by 61.2% and 63.3% compared with the unfertilized control, whereas inorganic NPK fertilization alone or rice straw addition did not affect their abundances. Manure and rice straw amendments greatly decreased the Shannon index and ACE index of the methanogenic communities, whereas inorganic NPK fertilization alone increased the ACE index of the methanotrophic communities compared with the unfertilized control. Methanosarcinaceae and Methylococcaceae dominated at the family level, representing 23.1–35.0% and 48.7–67.2% of the total reads, for the methanogenic and methanotrophic communities, respectively. Application of manure together with inorganic fertilizers suppressed the Methanocellales methanogens and the type I methanotrophs (Methylococcus and Methylobacter). Fertilization greatly altered the community structure of methanogens and methanotrophs, and manure addition had more apparent effects than rice straw. Moreover, total nitrogen, soil organic carbon, available phosphorus, and available potassium correlated significantly to the abundance, composition, and community structure of methanogens and methanotrophs. In conclusion, our study revealed that long-term manure amendment in combination with inorganic fertilizers significantly increased the abundance of methanogens and methanotrophs, but suppressed the type I methanotrophs in rice paddies."
Effects of Chikungunya virus immunity on Mayaro virus disease and epidemic potential,"Mayaro virus (MAYV) causes an acute febrile illness similar to that produced by chikungunya virus (CHIKV), an evolutionary relative in the Semliki Forest virus complex of alphaviruses. MAYV emergence is typically sporadic, but recent isolations and outbreaks indicate that the virus remains a public health concern. Given the close phylogenetic and antigenic relationship between CHIKV and MAYV, and widespread distribution of CHIKV, we hypothesized that prior CHIKV immunity may affect MAYV pathogenesis and/or influence its emergence potential. We pre-exposed immunocompetent C57BL/6 and immunocompromised A129 or IFNAR mice to wild-type CHIKV, two CHIKV vaccines, or a live-attenuated MAYV vaccine, and challenged with MAYV. We observed strong cross-protection against MAYV for mice pre-exposed to wild-type CHIKV, and moderately but significantly reduced cross-protection from CHIKV-vaccinated animals. Immunity to other alphavirus or flavivirus controls provided no protection against MAYV disease or viremia. Mechanistic studies suggested that neutralizing antibodies alone can mediate this protection, with T-cells having no significant effect on diminishing disease. Finally, human sera obtained from naturally acquired CHIKV infection cross-neutralized MAYV at high titers in vitro. Altogether, our data suggest that CHIKV infection can confer cross-protective effects against MAYV, and the resultant reduction in viremia may limit the emergence potential of MAYV."
Regulatory Role of PlaR (YiaJ) for Plant Utilization in Escherichia coli K-12,"Outside a warm-blooded animal host, the enterobacterium Escherichia coli K-12 is also able to grow and survive in stressful nature. The major organic substance in nature is plant, but the genetic system of E. coli how to utilize plant-derived materials as nutrients is poorly understood. Here we describe the set of regulatory targets for uncharacterized IclR-family transcription factor YiaJ on the E. coli genome, using gSELEX screening system. Among a total of 18 high-affinity binding targets of YiaJ, the major regulatory target was identified to be the yiaLMNOPQRS operon for utilization of ascorbate from fruits and galacturonate from plant pectin. The targets of YiaJ also include the genes involved in the utilization for other plant-derived materials as nutrients such as fructose, sorbitol, glycerol and fructoselysine. Detailed in vitro and in vivo analyses suggest that L-ascorbate and α-D-galacturonate are the effector ligands for regulation of YiaJ function. These findings altogether indicate that YiaJ plays a major regulatory role in expression of a set of the genes for the utilization of plant-derived materials as nutrients for survival. PlaR was also suggested to play protecting roles of E. coli under stressful environments in nature, including the formation of biofilm. We then propose renaming YiaJ to PlaR (regulator of plant utilization)."
Acquisition of chopstick-operation skills with the non-dominant hand and concomitant changes in brain activity,"Despite their common use as eating utensils in East Asia, chopsticks require complex fine motor-skills for adequate operation and are thus most frequently used with the dominant hand; however, the effect of training time on the proficiency of using chopsticks with the non-dominant hand, as well as the brain activity underlying changes in skill, remain unclear. This study characterised the effect of time spent training in chopstick operation with the non-dominant hand on chopstick-use proficiency and the related brain activity to obtain data that may help individuals who are obliged to change handedness due to neurological disease to learn to use their non-dominant hand in performing daily activities. Thirty-two healthy right-handed students were randomly allocated to training (n = 16) or control (n = 16) groups; the former received 6 weeks of training in chopstick use with their non-dominant (left) hand, and the latter received none. After training, significant improvements in the execution speed and smoothness of upper extremity joints were observed in the training group. Moreover, left dorsolateral prefrontal cortex activity significantly decreased, and bilateral premotor cortex activity significantly increased across training. These results indicated that 6 weeks of chopstick training with the non-dominant hand effectively improved chopstick operation."
Ginsenoside Rb1 exerts antiarrhythmic effects by inhibiting INa and ICaL in rabbit ventricular myocytes,"Ginsenoside Rb1 exerts its pharmacological action by regulating sodium, potassium and calcium ion channels in the membranes of nerve cells. These ion channels are also present in cardiomyocytes, but no studies have been reported to date regarding the effects of Rb1 on cardiac sodium currents (INa), L-type calcium currents (ICaL) and action potentials (APs). Additionally, the antiarrhythmic potential of Rb1 has not been assessed. In this study, we used a whole-cell patch clamp technique to assess the effect of Rb1 on these ion channels. The results showed that Rb1 inhibited INa and ICaL, reduced the action potential amplitude (APA) and maximum upstroke velocity (Vmax), and shortened the action potential duration (APD) in a concentration-dependent manner but had no effect on the inward rectifier potassium current (IK1), delayed rectifier potassium current (IK) or resting membrane potential (RMP). We also designed a pathological model at the cellular and organ level to verify the role of Rb1. The results showed that Rb1 abolished high calcium-induced delayed afterdepolarizations (DADs), depressed the increase in intracellular calcium ([Ca2+]i), relieved calcium overload and protected cardiomyocytes. Rb1 can also reduce the occurrence of ventricular premature beats (VPBs) and ventricular tachycardia (VT) in ischemia-reperfusion (I-R) injury."
Integrative genomics reveal a role for MCPIP1 in adipogenesis and adipocyte metabolism,"Obesity is considered a serious chronic disease, associated with an increased risk of developing cardiovascular diseases, non-alcoholic fatty liver disease and type 2 diabetes. Monocyte chemoattractant protein-1-induced protein-1 (MCPIP1) is an RNase decreasing stability of transcripts coding for inflammation-related proteins. In addition, MCPIP1 plays an important role in the regulation of adipogenesis in vitro by reducing the expression of key transcription factors, including C/EBPβ. To elucidate the role of MCPIP1 in adipocyte biology, we performed RNA-Seq and proteome analysis in 3T3-L1 adipocytes overexpressing wild-type (WTMCPIP1) and the mutant form of MCPIP1 protein (D141NMCPIP1). Our RNA-Seq analysis followed by confirmatory Q-RT-PCR revealed that elevated MCPIP1 levels in 3T3-L1 adipocytes upregulated transcripts encoding proteins involved in signal transmission and cellular remodeling and downregulated transcripts of factors involved in metabolism. These data are consistent with our proteomic analysis, which showed that MCPIP1 expressing adipocytes exhibit upregulation of proteins involved in cellular organization and movement and decreased levels of proteins involved in lipid and carbohydrate metabolism. Moreover, MCPIP1 adipocytes are characterized by decreased level of insulin receptor, reduced insulin-induced Akt phosphorylation, as well as depleted Glut4 level and impaired glucose uptake. Overexpression of Glut4 in 3T3-L1 cells expressed WTMCPIP1 rescued adipogenesis. Interestingly, we found decreased level of MCPIP1 along with an increase in body mass index in subcutaneous adipose tissue. The presented data show a novel role of MCPIP1 in modulating insulin sensitivity in adipocytes. Overall, our findings demonstrate that MCPIP1 is an important regulator of adipogenesis and adipocyte metabolism."
Obstacles open the door — Negative shocks can motivate individuals to focus on opportunities,"By responding to the call for research on negative career shocks and future time perspective, this study regarded internal social capital as a tool of resource retention which shifts attention to negative career shocks’ positive effects. We test a moderated mediation model which illustrates the effect of negative career shocks on focus on opportunities—positive dimension of occupational future time perspective. Results revealed that internal social capital acts as the mediator between negative career shocks and focus on opportunities, and organizational embeddedness moderats the mediation effect. The relationship is stronger when individuals are highly embedded in organizations."
A multilevel and dynamic model of intragroup conflict and decision making: application of agent-based modeling,"Although intragroup conflict has both multilevel and dynamic natures, less attention has been paid to establishing a holistic model of intragroup conflict that emerges across levels and unfolds over time. To address this research gap, we extend the multilevel view of intragroup conflict (Korsgaard et al. 2008) to develop a multilevel and dynamic model of intragroup conflict that explicitly includes (1) the role of time and (2) the feedback loop to encompass the dynamic aspect of intragroup conflict. We further instantiate the extended model in the context of team decision-making. To achieve this and systematically examine the complex relationships, we use agent-based modeling and simulation (ABMS). We directly investigate how two types of intragroup conflict—task and relationship conflict—interplay with cross-level antecedences, interrelate and develop over time, and affect team outcomes. This study adds to the intragroup conflict research by extending the field with multilevel and dynamic views."
Multivariate Gaussian and Student-t process regression for multi-output prediction,"Gaussian process model for vector-valued function has been shown to be useful for multi-output prediction. The existing method for this model is to reformulate the matrix-variate Gaussian distribution as a multivariate normal distribution. Although it is effective in many cases, reformulation is not always workable and is difficult to apply to other distributions because not all matrix-variate distributions can be transformed to respective multivariate distributions, such as the case for matrix-variate Student-t distribution. In this paper, we propose a unified framework which is used not only to introduce a novel multivariate Student-t process regression model (MV-TPR) for multi-output prediction, but also to reformulate the multivariate Gaussian process regression (MV-GPR) that overcomes some limitations of the existing methods. Both MV-GPR and MV-TPR have closed-form expressions for the marginal likelihoods and predictive distributions under this unified framework and thus can adopt the same optimization approaches as used in the conventional GPR. The usefulness of the proposed methods is illustrated through several simulated and real-data examples. In particular, we verify empirically that MV-TPR has superiority for the datasets considered, including air quality prediction and bike rent prediction. At last, the proposed methods are shown to produce profitable investment strategies in the stock markets."
"Associations between Adolescents’ Interpersonal Relationships, School Well-being, and Academic Achievement during Educational Transitions","A youth’s ability to adapt during educational transitions has long-term, positive impacts on their academic achievement and mental health. Although supportive relationships with parents, peers, and teachers are protective factors associated with successful educational transitions, little is known about the reciprocal link between the quality of these interpersonal relationships and school well-being, with even less known about how these two constructs affect academic achievement. This longitudinal study examined how the quality of interpersonal relationships and school well-being worked together to affect academic achievement during the transition from primary school to lower secondary school. Data were collected from 848 Finnish adolescents (54% girls, mean age at the outset 12.3 years) over the course of sixth and seventh grade. The results support a transactional model illustrating the reciprocal associations between the quality of interpersonal relationships and school well-being during the transition to lower secondary school. As such, the presence of high quality interpersonal relationships promoted higher academic achievement through increased school well-being, whereas high school well-being promoted higher subsequent academic achievement through increased quality of interpersonal relationships. Overall, the results suggest that promoting learning outcomes and helping adolescents with challenges during educational transitions is a critical part of supporting school well-being and the formation of high-quality interpersonal relationships."
Cross-spectral palmprint recognition with low-rank canonical correlation analysis,"As an important biometric trait, palmprint has been widely studied in individual identification. With the popularity of palmprint recognition, many palmprint acquisition devices with different spectra have been designed and applied into practical application, so it is difficult to ensure that the spectra of collectors are consistent during training and testing, which leads to the challenge of cross-spectral palmprint images classification. To address this problem, this paper presents a domain adaptive method based on subspace learning, i.e., low-rank canonical correlation analysis (LRCCA). The proposed method seeks to find the common subspace of cross-spectral palmprint images and capture the low-rank structural relationships in data simultaneously. We perform the experiment on the multi-spectral palmprint dataset with 12 cross-spectral palmprint recognition tasks. The experimental results show that our method achieves the promising results in both identification and verification and outperforms the classical transfer learning methods and deep canonical component analysis (DCCA)."
Viscoelastic analysis of the creep characteristics of interlayered rock specimens under uniaxial compression,"Creep properties of interlayered rock mass often encountered in rock engineering, significantly affect the safety and long-term stability of practical engineering. In this study, the theoretical equations of creep strain for interlayered rock specimens when the uniaxial compression loading was applied perpendicular to or parallel with bedding plane were derived. The laws of viscoelastic deformation for soft-hard interlayered rock specimens, soft-soft interlayered rock specimens and hard-hard interlayered rock specimens were also discussed, respectively. The creep deformation characteristics obtained from the numerical simulation and the theoretical analyses were consistent, confirming the correctness of the calculation method proposed in this paper. The results showed that the viscoelastic deformation of interlayered rock specimens was not only related to the volume ratio of rock layers, but it also was affected by the spatial position of the layered structure. In addition, creep properties of hard and soft rock layers were characterized by stable creep model and unstable creep model, respectively. The influences of volume content, number of strips, buried depth, spacing and angle of soft rock interlayer on the creep properties of soft-hard interlayered rock specimens were also analyzed."
