title,abstract
Hysteroscopic Corrections for Complete Septate and T-Shaped Uteri Have Similar Surgical and Reproductive Outcome,"Aim: To compare the surgical results and reproductive Performances of patients with ESHRE/ESGE (European Society for Human Reproduction and Embryology/European Society for Gynaecologic Endoscopy) class U1a and U2b uterine anomalies after hysteroscopic correction. Methods: A retrospective cohort study was conducted at a university hospital infertility clinic. Ninety-six patients with class U2b (complete septate Uterus) and 78 patients with class U1a (T-shaped Uterus) uterine anomalies who underwent hysteroscopic correction between January 2009 and December 2015 were recruited. Results: The Operation time was significantly longer in class U2b anomalies (26.5 ± 5.3 minutes) than class U1a anomalies (22.8 ± 5.8 minutes; mean difference [95% confidence interval [Cl]: 3.6 ± 0.9 [1.8–5.3]; P < .001). Six out of all complete septate patients and 3 of T-shaped patients were reoperated due to postoperative synechia or to further enlarge the cavity. There were no differences between the groups regarding intraoperative (blood loss and uterine rupture) and postoperative (bleeding and infection) complications. After surgical correction, the term delivery rates increased from 3% to 71 % (P < .001) in class U2b and from 4% to 62.1 % (P < .001) in class U1a. The chance of live birth significantly increased after hysteroscopic correction both in class U2b (odds ratio [OR] 106.1; 95% Cl, 29.1–387.1; P < .001) and class U1a (OR 35.7; 95% Cl, 11.6–109.9; P < .001). The postoperative reproductive Performances of both anomalies were similar. Conclusion: Both types of anomalies seem to have similar severity and prognosis. Patients with both types of anomalies have excellent reproductive outcome after hysteroscopic correction."
Growing pigs developed different types of diabetes induced by streptozotocin depending on their transcription factor 7-like 2 gene polymorphisms,"The different polymorphisms of the transcription factor 7-like 2 (TCF7L2) gene promote variances in diabetes susceptibility in humans. We investigated whether these genotypes also promote differences in diabetic susceptibility in commercial pigs. Growing pigs (Landrace, both sex, 50–60 kg) with the C/C (n=4) and T/T (n=5) TCF7L2 genotypes were identified and intravenously injected with streptozotocin (STZ, 40 mg/kg) twice in weekly intervals, then a high-energy diet was offered. Oral glucose tolerance tests, blood analyses and the homeostasis model assessment-insulin resistance (HOMA-IR) index calculations were performed. The animals were sacrificed at the end of 12 weeks of treatment to reveal the pancreas histomorphometry. The results showed that all of the treated pigs grew normally despite exhibiting hyperglycemia at two weeks after the induction. The glycemic level of the fasting or postprandial pigs gradually returned to normal. The fasting insulin concentration was significantly decreased for the T/T carriers but not for the C/C carriers, and the resulting HOMA-IR index was significantly increased for the C/C genotype, indicating that the models of insulin dependence and resistance were respectively developed by T/T and C/C carriers. The histopathological results illustrated a significant reduction in the pancreas mass and insulin active sites, which suggested increased damage. The results obtained here could not be compared with previous studies because the TCF7L2 background has not been reported. Growing pigs may be an excellent model for diabetic in children if the animals are genetically pre-selected."
Regulation of gastrointestinal hormones during laxative activity of gallotannin-enriched extract isolated from Galla Rhois in loperamide-induced constipation of SD rats,"Regulation of gastrointestinal hormones have been reported in animal models for constipation undergoing laxative therapy when administered herbal products. We undertook to investigate whether the laxative activity of gallotannin-enriched extracts isolated from Galla Rhois (GEGR) affects the regulation of gastrointestinal hormones, by examining the concentration of four hormones and the activation of their receptors in the loperamide (Lop)-induced constipation model. Stool parameters, including number, weight and water content, were significantly recovered in the Lop+GEGR treated group, relative to the Lop+ vehicle treated group; however, food intake and water consumption were maintained at a constant level. Also, a similar recovery was detected for thickness of mucosa, muscle and flat luminal surface in the Lop+GEGR treated group. Furthermore, concentration of the four gastrointestinal hormones evaluated, namely, cholecystokinin (CCK), gastrin (GAS), somatostatin (SS) and motilin (MTL), were lower in the Lop+vehicle treated group than the No treated group, but were remarkably enhanced in the Lop+GEGR treated group. Moreover, the downstream signaling pathway of MTL and SS receptors were recovered after GEGR administration. Results of the present study therefore indicate that the laxative effects of GEGR treatment may be tightly related with the regulation of gastrointestinal hormones in the Lop-induced constipation model."
An Improved Light Dark Box Test by Using Areal-Time Video Tracking System,"In the behavioral science field, many of the oldest tests have still most frequently been used almost in the same way for decades. The subjective influence of human observer and the large inter-observer and inter-lab differences are substantial among these tests. This necessitates the possibility of using technological innovations for behavioral science to obtain new parameters, results and insights as well. The light-dark box (LDB) test is a characteristic tooi used to assess anxiety in rodents. A. complete behavioral analysis (including both anxiety and locomotion parameters) is not possible by performing traditional LDB test protocol, as it lacks the usage of a real-time video recording of the test. In the current report, we describe an improved approach to conduct LDB test using a real-time video tracking system."
"Inhibition of the Formation of Amyloid-Like Fibrils with Spices, Especially Cloves","During the study of inhibition of amyloid fibril formation, a-chymotrypsin protein was developed in 55% ethanol at pH 7.0. We investigated the inhibitory effect of different spices on amyloid fibril formation using turbidity measurements and Congo red binding assays. We found that all spices except the black pepper and caraway seed prevented fibril formation. The highest inhibition was measured with the clove, which reduced the amount of aggregates by 90%. We studied the inhibitory effect of the cloves at different concentrations on aggregation, it was found that the inhibitory activity of clove is dependent on concentration. We have measured the total phenolic content of the spice extracts too. Based on all these findings we have come to the following conclusion: Our results indicate that spices can contain other compounds too — not only phenolic compounds — which influence the formation of amyloid fibrils, and the effectiveness of various phenolic compounds are different."
Bias in estimates of the classic and incidence-based Jaccard similarity indices: insights from assemblage simulation,"Similarity indices are often used for measuring b-diversity and as the starting point of multivariate analysis. In this study, I used simulation to examine the direction and amount of bias in estimates of two similarity indices, Jaccard Coefficient (J) and incidence-based J (J). I design a novel simulation to generate three sets of assemblages that vary in species richness, species-occurrence distributions, and b-diversity. I characterized assemblage differences with the ratio of [proportion of rare species in all shared species / proportion of rare species in all unshared species] (i.e., PRss/PRus) and the Pearson’s correlation in the probabilities of shared species between two assemblages (i.e., share-species correlation). I found that J was subject to strong positive or negative bias, depending on PRss/PRus. J was mainly subject to negative bias, which varied with share-species correlation. In both indices, bias varied substantially from one pair of assemblages to another and among datasets. The high variation in the bias across different comparisons of assemblages may compromise b-diversity estimation established at low sampling efforts based on the two indices or their variants."
The pygmy field mouse — what does influence food quality?,"The dominant rodent species in Central European agricultural landscapes are granivorous mouse species and herbivorous common voles. Although our knowledge of European wood mice is relatively good, there is a distinct lack of information on pygmy field mice inhabiting Central and Eastern Europe and Central Asia. In this study, we examine the food quality of pygmy field mice in relation to environmental and population factors, and compare the food quality of related mouse species and common voles living in the same study plots. The dietary quality of the pygmy field mouse is similar to that of other mouse species; however, the food quality of pygmy field mice and common voles differed substantially, with mice having lower and more variable nitrogen content. For both rodent species, factors such as body size, age and sex had no influence on diet quality. Pygmy field mouse diet was mainly dependent on season, while total abundance had greatest influence on common vole diet."
Neighbourhood crowding severely limits seed offspring recruitment in a temperate mesic old-field meadow,"Testing the full impact of neighbourhood crowding within natural vegetation requires more than just effects incurred by established plants. It must also include measurements that take into account suppressive effects on the earliest plant life stages of resident individuals — seeds, their germination (emergence of radicles and cotyledons), and very young rooted seedlings. In this study, we explored the potential for these effects in a field experiment spanning three years, using a novel design for controlling granivory and small mammal herbivory. This allowed us to assess the limitations of natural crowding on seed recruitment success for non-resident species introduced into both natural and denuded neighbourhood plots within a temperate mesic old field meadow in eastern Ontario, Canada. Our results show that crowding by standing vegetation of resident species caused an overall reduction of seed recruitment success by more than 90%. These data provide strong inference that suppression resulting directly from near neighbour effects are likely to impose routinely intense natural selection within temperate mesic old field habitats like our study site. The consequences of this selection, in terms of traits promoting plant fitness under competition, are traditionally interpreted in terms of superior resource depletion/uptake, typically associated with greater growth accumulation and larger potential body size. We suggest, however, that these consequences are rare. Individuals of any species approach maximum potential body size only when near neighbour effects are relatively weak — not within crowded neighbourhoods. Recent studies suggest that severe neighbourhood crowding (where virtually all resident plants are forced to remain relatively small) selects instead for ‘reproductive economy’ — i.e., capacity to produce at least a few (or even at least one) offspring despite severe body size suppression, involving a relatively small minimum reproductive threshold size. Potential for additional component traits of reproductive economy are also suggested for investigation in future research."
"The effect of light, soil pH and stand heterogeneity on understory species composition of dry oak forests in the North Hungarian Mountains","Dry oak forests have one of the richest understory vegetation in Europe, but the environmental drivers of this community have been scarcely revealed. In this study, we assessed whether the amount of light, soil pH or stand heterogeneity affect primarily the species composition of this community. We investigaed 332 sampling plots in 40–165 year old managed and abandoned Quercus cerris and Q. petraea dominated forests in North Hungary. Presence-absence data of herbaceous species and seedlings of woody species were recorded in 28 subplots within each sampling plot. Stand structure, canopy openness and soil pH were also measured in each plot. The relationships between stand characteristics and the species assemblage were explored by redundancy analysis, while the individual responses of species and species groups were studied by generalized linear mixed models. Multivariate methods and individual species response analyses provided similar results, the amount of light and soil pH were equally important variables (both of them explained 2.8% of species variance), while stand heterogeneity had a bit lower, albeit still significant role in determining understory species composition (1.9% of species variance explained). Seedlings of woody species preferred shaded (half-shaded) conditions, while many herbaceous species were positively related to light. The effect of the three explanatory variables was hard to separate, since they influenced each other as well. Sessile oak seedlings and herbs typical of dry forests, forest edges, grasslands and acidic soil habitats preferred light rich habitats with homogeneous stand structure and low soil pH. Mesic forest herbs and seedlings of other woody species were related to relatively high soil pH, heterogeneous stand structure and closed canopy. These two understory types were clearly separated regarding composition. This study emphasizes the importance of heterogenous light conditions and mosaic, diverse forest structure (presence of homogeneous and heterogeneous forest patches) during forest management for the maintenance of understory biodiversity."
"Myxomycete communities occurring in fragmented forest patches in two municipalities of Laguna, Philippines","In spite of the increasing number of myxomycete studies in the tropical Southeast Asia over the last decades, many forest patches are still left unexplored for the region, in particular in the Philippine archipelago. Thus, an assessment of myxomycete diversity, occurrence, and composition was carried out in forest fragments from two municipalities of the province of Laguna, Philippines. From the 12 established 5 m × 5 m plots, a total of 240 moist chamber cultures were prepared for this study and yielded 42 myxomycete species belonging to 14 genera. Rarefaction curves and several heterogeneity indices revealed higher species diversity in Los Baños than in Calauan. Moreover, the taxonomic diversity index also showed that the taxonomic diversity of myxomycete in Los Baños is more intuitively diverse than in Calauan. In terms of community analysis between the two municipalities, it showed that myxomycete communities clustered between different microhabitats. High values of coefficient of community and percentage similarity indices possibly implicates that spore dispersal in forest fragments in closer proximities may cause high number of shared species (60%). With an addition of Cribraria lepida as a new record for the country, this study now updates the myxomycete profile for Laguna, Philippines."
Evidence of Large-Scale Social Interactions in Mammography in the United States,"This paper examines the extent of social interactions in an individual’s decision to undergo mammography. Using Behavioral Risk Factors Surveillance System surveys from 1993 to 2016, the effect of other female screening behavior on an individual’s decision to have a routine breast cancer screening was measured by calculating the size of a so called “social multiplier” in mammography. A vector of social multipliers was estimated in the use of mammograms in the past 1–2 years by taking the ratio of group-level effects of exogenous explanatory variables to individual-level effects of the same variables. Peer groups were defined as same-aged women living in the same state. Three age groups of women were considered: 40–49, 50–74, and 75 and older. Several econometric approaches were used to analyze the effect of social interactions on mammography use, including ordinary least squares, fixed effects, and split-sample instrumental variable. For all women, evidence was found of social interactions associated with individual’s education, employment, and poor health. In addition, number of age-group-specific social multipliers was found. The strongest evidence of spillover in mammography was found for women ages 75 and older. Policy makers should be aware that, in the presence of a social multiplier, the value of any type of screening intervention is higher than the one that would be measured at the individual-level."
Status of the Ibera Seedeater Sporophila iberaensis,"Paraguayan records of the recently described Ibera Seedeater Sporophila iberaensis are compiled and reviewed. Observations of birds identifiable to this species in Paraguay date from at least 1998, with the first photographic documentation in December 2004. The species has now been recorded at a minimum of 11 localities in the departments of Cordillera, Itapúa, Misiones, San Pedro and Presidente Hayes. The first two records of the species from Brazil (both from Mato Grosso do Sul) are also listed. Most Paraguayan records are of singing males, and breeding has been documented (a pair feeding fledglings) at one locality in Cordillera department, significantly expanding the known breeding range of the species. At least three localities appear to hold small populations (observations of multiple territorial males and/or pairs). In Paraguay, as in Argentina, the species appears to prefer wet tall grasslands bordering wetland areas. Its preference for tall grasslands makes the species particularly susceptible to habitat loss and degradation through overgrazing, frequent burning, and conversion to agriculture. These threats are all present at the principal localities for the species in the country. A reassessment of the species global conservation status taking into consideration the Paraguayan range and population suggests that it may best be treated as “Vulnerable”."
Optimal Deterministic Mechanism Design: Type-Independent Preference Orderings,"We investigate revenue maximisation in general allocation problems with incomplete information, where we assume quasi-linearity, private values, independent type distributions and single-dimensionality of type spaces. We require a mechanism to be deterministic, strategy-proof and ex-post individually rational. We assume that each player has a type-independent preference ordering over deterministic allocations. We show that the Myerson’s technique to solve the incentive-constrained revenue maximisation problem in single-unit auctions can be applied to general allocation problems, where the incentive-constrained revenue maximisation problem can be reduced to the simple maximisation problem of the sum of players’ virtual valuations without imposing any incentive constraint."
Acute Drug Effects on the Human Placental Tissue: The Development of a Placental Murine Xenograft Model,"Objective: A pilot study was conducted to establish a human placental xenograft, which could serve as a model to evaluate the effect of toxic exposures during pregnancy. Study Design: The protocol consisted of engraftment of third-trimester human placental tissue in immunocompromised mice, after induction of a pseudo-pregnancy State by ovariectomy and progesterone supplementation. To validate the model, the placental tissue before and after engraftment was examined by immunohistochemistry, fluorescence-activated cell sorting (FACS), single-nucleotide polymorphism (SNP) genotyping, and whole transcriptome sequencing (WTSS). The human chorion gonadotropin (hCG) production in serum and urine was examined by enzyme-linked immunosorbent assay. Results: Microscopic evaluation of the placental tissue before and after engraftment revealed a stable morphology and preserved histological structure of the human tissue. Viable trophoblast was present after engraftment and remained stable over time. Vascularization and hormonal secretion (hCG) were present till 3 weeks after engraftment. Thirty-one SNPs were equally present, and there was a stable expression level for 56 451 genes evaluated by whole transcriptome sequencing. Conclusion: Although this human placental xenograft model cannot copy the unique uterine environment in which the placenta develops and interacts between the mother and the fetus, it could be a suitable tool to evaluate the acute impact and adaptive processes of the placental tissue to environmental changes."
Aspirin Ameliorates Preeclampsia Induced by a Peroxisome Proliferator-Activated Receptor Antagonist,"Reduced expression of peroxisome proliferator-activated receptor γ (PPARγ) in the placenta was found in women with severe preeclampsia. Aspirin is currently used as the only recommended intervention in pregnancies for prevention of preeclampsia. In this study, we aimed to investigate whether aspirin could attenuate PPARγ inhibitor (T0070907)-induced preeclampsia and its impact on expression of PPARγ. Sixty Sprague-Dawley rats were used and treated with different doses of aspirin (0, 1, and 1.5 mg/kg) in presence or absence of PPARγ antagonist, T0070907. We found that mean arterial blood pressure was significantly reduced by aspirin treatment in T0070907-exposed rats. T0070907 exposure also led to significant decrease in fetal weight and increase in placental weights. However, 1.5 mg/kg of aspirin reversed these effects of T0070907. Additionally, aspirin also reversed T0070907-induced changes in the levels of thromboxane B2, vascular endothelial growth factor, soluble fms-like tyrosine kinase, and matrix metalloproteinase 2 in both maternal blood and placental tissue. The increased messenger RNA and protein levels of Cox1 and Cox2 induced by T0070907 were markedly reduced by aspirin treatment. Importantly, T0070907 repressed both transcriptional and translational levels of PPARγ, which were reversed by aspirin. In conclusion, this study suggests that aspirin prevented the occur-rence of preeclampsia, which is possibly through enhancing both transcriptional and translational levels of PPARγ."
The Role and Molecular Mechanism of Long Nocoding RNA-MEG3 in the Pathogenesis of Preeclampsia,"A growing body of evidence suggests that the dysregulation of long noncoding RNA is increasingly linked to many human diseases. Maternally expressed gene 3 (MEG3) is one such gene thought to be affected. In the placenta of patients with preeclampsia, there is reduced expression of MEG3; however, its role and the mechanism involved are not clear. Therefore, we examined the expression of MEG3, epithelial-mesenchymal transition (EMT) markers (E-cadherin and N-cadherin), and TGF-β/smad signaling pathway genes (TGF-β1, smad3, and smad7) in the placental tissues of 20 patients with preeclampsia and 20 healthy patients. We further observed the impact of MEG3 on the invasion and migration functions of human trophoblast cells and the effects on EMT and TGF-β/smad signaling pathways in an Human trophoblast cell-8 (HTR-8)Vneo cell line. The expression of MEG3 was lower in tissues from patients with preeclampsia having an EMT decline, as well as a messenger RNA expression of smad7. The expression of TGF-β1 and smad3 were higher in patients with preeclampsia. In HTR-8/SVneo cells with overexpressed MEG3, the invasion and migration functions were enhanced and accompanied by higher EMT and a significantly increased expression of smad7. Our data indicate that MEG3 is closely associated with the pathogenesis of preeclampsia and thus associated with changes in the EMT of placental trophoblast cells. These results indicate that MEG3 regulation of trophoblast cell EMT via the TGF-β pathway inhibitor smad7 may be the molecular mechanism involved in the pathogenesis of preeclampsia."
Elevated CD14++CD16+ Monocytes in Hyperhomocysteinemia-Associated Insulin Resistance in Polycystic Ovary Syndrome,"Background: Hyperhomocysteinemia, chronic low-grade inflammation, and insulin resistance are predominant features in women with polycystic ovary Syndrome (PCOS). CD14++CD16+ inflammatory monocytes are elevated in cardiovascular diseases and diabetes, in which inflammation is one of the pathogenesis. We aimed to determine whether homocysteine levels are associated with monocyte Subtypes or insulin resistance in women with PCOS. Methods: A cross-sectional study was conducted between December 2014 and June 2015 at Peking University Third Hospital. Among 196 Chinese patients with PCOS enrolled, 102 had homocysteine levels ≥10 μmol/L and 94 exhibited normal homocysteine levels. Monocyte surface markers and related cytokines were detected in peripheral blood samples using a flow cytometry, and data on insulin resistance and homocysteine levels were collected. Results: Our results showed thatfasting insulin and homeostasis model assessment indices that reflectthe severity of insulin resistance were increased in the hyperhomocysteinemia PCOS group. Simple linear regression analysis revealed that homocysteine level is one of the influence factors of insulin resistance in PCOS. Compared with the normal homocysteine group, patients with hyperhomocysteinemia had increased numbers of CD14++CD16+ inflammatory monocyte in their peripheral blood and elevated plasma levels of interleukin-l ß and interleukin-6, 2 typical cytokines secreted by the inflammatory monocytes. Unlike CD 14+CD16++ nonclassical monocytes, CD 14++CD16+ inflammatory monocytes are characterized by high expression of Human leukocyte antigen-antigen D related (HLA-DR). Conclusions: Our findings indicate that CD14++CD16+ inflammatory monocytes are associated with hyperhomocysteinemia and insulin resistance in patients with PCOS. Notably, CD14++CD16+ monocytes may contribute to the pathogenesis of insulin resistance in women with PCOS."
Hysteroscopic Corrections for Complete Septate and T-Shaped Uteri Have Similar Surgical and Reproductive Outcome,"Aim: To compare the surgical results and reproductive Performances of patients with ESHRE/ESGE (European Society for Human Reproduction and Embryology/European Society for Gynaecologic Endoscopy) class U1a and U2b uterine anomalies after hysteroscopic correction. Methods: A retrospective cohort study was conducted at a university hospital infertility clinic. Ninety-six patients with class U2b (complete septate Uterus) and 78 patients with class U1a (T-shaped Uterus) uterine anomalies who underwent hysteroscopic correction between January 2009 and December 2015 were recruited. Results: The Operation time was significantly longer in class U2b anomalies (26.5 ± 5.3 minutes) than class U1a anomalies (22.8 ± 5.8 minutes; mean difference [95% confidence interval [Cl]: 3.6 ± 0.9 [1.8–5.3]; P < .001). Six out of all complete septate patients and 3 of T-shaped patients were reoperated due to postoperative synechia or to further enlarge the cavity. There were no differences between the groups regarding intraoperative (blood loss and uterine rupture) and postoperative (bleeding and infection) complications. After surgical correction, the term delivery rates increased from 3% to 71 % (P < .001) in class U2b and from 4% to 62.1 % (P < .001) in class U1a. The chance of live birth significantly increased after hysteroscopic correction both in class U2b (odds ratio [OR] 106.1; 95% Cl, 29.1–387.1; P < .001) and class U1a (OR 35.7; 95% Cl, 11.6–109.9; P < .001). The postoperative reproductive Performances of both anomalies were similar. Conclusion: Both types of anomalies seem to have similar severity and prognosis. Patients with both types of anomalies have excellent reproductive outcome after hysteroscopic correction."
Repeat stent implementation for recanalization of the proximal right coronary artery: a case report,"A stent in a false lumen is a common cause of stent occlusion after coronary percutaneous coronary artery intervention therapy, particularly in the culprit lesion of acute myocardial infarction. Here, we present an unusual case of successful recanalization of the proximal right coronary artery with implementation of another stent to crush the previous stent in the false lumen."
Basic and Applied Research: A Welfare Analysis,"This study constructs a variety expansion growth model that integrates basic research to analyse its effects on household welfare. In our model, the research sector consists of applied and basic research components. The former creates blueprints and expands the variety of goods available for consumption, whereas the latter adds to the public-knowledge stock. The analysis yields several results. First, the steady-state welfare-maximizing level of basic research is below the steady-state growth-maximizing level. Second, a consideration of the welfare effects during the transition path suggests that marginal changes in the level of basic research can increase household welfare even at its steady-state welfare-maximizing level. Third, by using data from Japan, we calibrate the model and find that an increase in basic research spending raises household welfare."
Effect of Bank Mergers on Client Firms: Evidence from the Credit Supply Channel,"This study investigates the effects of bank mergers on client firms. A rich panel of data detailing firm borrowing from individual banks enables controls for demand-side effects to isolate the effect of bank mergers on the supply of credit. The impact of bank mergers on other firm outcomes (growth in total borrowing, distance to default and investment) is also examined. A merger announcement by a firm’s main bank results in a contraction in credit supply from the merging bank. Firms are not able to compensate for the reduced credit supply from the main bank, so overall borrowing also declines."
"Child Benefit, Tax Allowances and Behavioural Responses: The Case of Japanese Reform, 2010–2011","The reform of Japan’s child benefit system in 2010 was followed by the abolition of the tax allowance for dependents in 2011. The present study uses micro-level data from the Employment Status Survey and an estimation of a discrete-choice model of labour supply to examine the effects of these reforms on the labour supply, after-tax incomes and the utility of households. The results show that the reforms decreased the labour supply of parents and that the funds necessary to implement them were underestimated by 22% when this behavioural change was disregarded."
Estimating Compensation of Employees Based on Taxation Data,"In this paper, we develop a novel approach to estimate the compensation of employees as a portion of Japan’s gross domestic income. The methodology is characterized by its extensive use of comprehensive taxation data, and all data used is publicly available. Our estimates turn out to be larger than the numbers in the official statistics, and the difference has been widening in recent years. In addition, the discrepancy of the two estimates for net lending/borrowing between non-financial and financial transactions accounts (in theory, they should be the same) shrinks when the former is recalculated based on our estimates, both for households and for corporations."
"Kleptoparasitism and territoriality in the Snail Kite Rostrhamus sociabilis (Accipitriformes: Accipitridae) in the Complejo Güija, El Salvador","We present the observations of some kleptoparasitic and territorial interactions in the Snail Kite (Rostrhamus sociabilis), following focal individuals from January to May 2017 in two wetlands of El Salvador. Those interactions were performed during their food searching and managing of prey on perch. We observed two attempts of kleptoparasitism from Great-tailed Grackle (Quiscalus mexicanus) to R. sociabilis. On the first case, a flock of Q. mexicanus chased an adult Snail Kite, which had captured a snail; on the second case, a male of Q. mexicanus tried to steal a young Snail Kite’s prey, which was managing its prey on perch. On both cases in response to the attack, two individuals chose to change perch to complete the consumption of its prey. We also observed an intent of kleptoparasitism between two male Snail Kites, after the attack, on perch the chased bird released the snail and moved to another site, meanwhile, the attacker ended up eating the snail. We attribute this observation to a kleptoparasitic behavior, related to water stress and variations in prey availability. We recorded Snail Kite’s territorial behavior between the species and against other raptors, as a way to protect their feeding territories. With these observations, we provide some information about the ecological behavior of the species in El Salvador. We stress the need to carry out research related to the interaction between R. sociabilis and Q. mexicanus on its feeding sites, focusing in the effect of water scarcity and snail availability on the behavior of the Snail Kite."
"Behavior and seasonal abundance of Neotropic Cormorant Nannopterum brasilianus (Gmelin, 1789) in southeastern, Brazil","The Neotropic Cormorant Nannopterum brasilianus (Gmelin, 1789) is one of the most common and abundant species in Brazil’s aquatic environments, but little is known about its natural history. This study elaborates and quantitatively evaluates the ethogram and seasonal abundance of this species at Lake Açu, in Rio de Janeiro, Brazil. Between August 2013 and July 2014, behaviors were registered by the ad libitum sampling method and quantified by the continuous recording during 30-min sessions. The mean number of sighted individuals per month was 30.41 ± 4.79. Abundance was higher during the dry season (41.5 ± 5.36) compared to the rainy season (19.33 ± 4.81) (t = 3.07, P = 0.01). A total of 42 behaviors were described and grouped into five behavioral categories: maintenance (83.59%), ingestion/excretion (10.67%), locomotion (3.48%), play (1.65%), and agonistic behavior (0.61%). The time spent in these categories did not vary significantly between the morning and afternoon periods. This study can be used as a starting point for further ethological studies on the species."
Dose dependence and durability of the therapeutic effects of Asparagus cochinchinensis fermented extract in an ovalbumin-challenged asthma model,"The butanol extract of Asparagus cochinchinensis roots fermented with Weissella cibaria (BAfW) significantly suppressed the inflammatory response induced by lipopolysaccharide (LPS) treatment in RAW264.7 cells. To investigate the dose dependence and durability of BAfW on the anti-asthma effects, alterations in key parameters were measured in ovalbumin (OVA)-challenged Balb/c mice treated with the different doses of BAfW at three different time points. The number of immune cells, OVA-specific IgE level, thickness of respiratory epithelium and mucus score decreased significantly in a dose-dependent manner in response to treatment with 125 to 500 mg/kg BAfW (P<0.05), although the highest level was detected in the 500 mg/kg treated group. Moreover, the decrease in these parameters was maintained from 24 to 48 h in the 500 mg/kg of BAfW treated group. At 72 h, the effects of BAfW on the number of immune cells, OVA-specific IgE level and thickness of respiratory epithelium partially disappeared. Overall, this study provides the first evidence that the anti-asthma effect of BAfW may reach the maximum level in OVA-challenged Balb/c mice treated with 500 mg/kg and that these effects can last for 48 h."
Ensuring reproducibility and ethics in animal experiments reporting in Korea using the ARRIVE guideline,"The aim of this study is to evaluate the reporting quality of animal experiments in Korea using the Animals in Research: Reporting In Vivo Experiments (ARRIVE) guideline developed in 2010 to overcome the reproducibility problem and to encourage compliance with replacement, refinement and reduction of animals in research (3R’s principle). We reviewed 50 papers published by a Korean research group from 2013 to 2016 and scored the conformity with the 20-items ARRIVE guideline. The median conformity score was 39.50%. For more precise evaluation, the 20 items were subdivided into 57 sub-items. Among the sub-items, status of experimental animals, housing and husbandry were described under the average level. Microenvironment sub-items, such as enrichment, bedding material, cage type, number of companions, scored under 10%. Although statistical methods used for the studies were given in most publications (84%), sample size calculation and statistical assumption were rarely described. Most publications mentioned the IACUC approval, but only 8% mentioned welfare-related assessments and interventions, and only 4% mentioned any implications of experimental methods or findings for 3R. We may recommend the revision of the present IACUC proposal to collect more detailed information and improving educational program for animal researchers according to the ARRIVE guideline."
Effects of dietary lipid-coated zinc on the antioxidant defense system in the small intestine and liver of piglets,"The purpose of the study was to investigate the effects of lipid-coated ZnO (LCZ) and the level of LCZ compared with ordinary zinc oxide (ZnO) on antioxidant defense system in the intestine and liver of piglets. A total of forty piglets (n=8) were fed a diet supplemented with 100 ppm Zn with ZnO (ZnO-1), 2,500 ppm Zn with ZnO (ZnO-2), 100 ppm Zn as LCZ (LCZ-1), 200 ppm Zn as LCZ (LCZ-2), or 400 ppm Zn as LCZ (LCZ-3) for 14-d, respectively. The LCZ-3 group resulted in higher (P<0.05) mRNA expressions and activities of CuZn-superoxide dismutase (SOD), glutathione peroxidase (GPX), catalase (CAT), and glutathione S-transferase (GST) in jejunal mucosa compared with the ZnO-1 and LCZ-1 groups, while no difference was observed in the mRNA level of antioxidant genes between the ZnO-1 and ZnO-2 groups. Within the LCZ groups, the LCZ level linearly and quadratically (P<0.01) increased antioxidant enzymes in the jejunum. The maximum response of jejunal antioxidant enzymes to Zn supplementation was achieved by 400 ppm of LCZ. Hepatic mRNA expression of antioxidant enzymes was unaffected by Zn source and level, while hepatic SOD and GST activities were greater (P<0.05) in the LCZ-3 group than in the ZnO-1 group. No difference was observed in lipid peroxidation of the jejunum and liver and the total antioxidant power of plasma among groups. In conclusion, a supplementation with 400 ppm of LCZ resulted in a maximum increase in antioxidant enzymes, indicating that LCZ may affect antioxidant defense system more profoundly than ZnO."
Anti-Helicobacter pylori activity and inhibition of gastritis by Allium hookeri extract,"Allium hookeri is widely consumed plant as a vegetable and herbal medicine in southeastern Asia. Allium hookeri has been reported antioxidant, improvement of bone health and antidiabetic effects. In the present study, we investigated the potential inhibitory effect of Allium hookeri extract (AHE) on Helicobacter pylori. The in vitro anti-bacterial activities of AHE were determined by disk agar diffusion method. Also, the inhibition effect of the AHE on H. pylori infection was investigated using a mouse model. H. pylori colonization was confirmed by rapid urease tests, as described previously. Mucosal damage was evaluated grossly and histologically according to previously described criteria. As the results of the disk agar diffusion assay, CLR, AMX and MTZ inhibited the bacterial growth with inhibition zone of 19.2, 15.2 and 7.5 mm, respectively. AHE 100 ώg/mL showed an inhibition zone value of 20.6 mm. Rapid urease tests of the mice stomachs demonstrated a significant reduction in H. pylori colonization. In addition to the therapeutic effect against H. pylori infection, the AHE reduced mucosal inflammation and epithelial damages in the stomach of H. pylori-infected mice. These results demonstrate that the AHE successfully cured an H. pylori infection and treated the H. pylori infection. This AHE could be a promising treatment for patients with gastric complaints including gastritis caused by H. pylori."
